date,ccy,term,rate,direction,exit_rate,pnl,close_date
2011-04-01,eur,1Y1Y,2.3896017747532152,-1,2.280155697839652,54723.038456781615,2011-05-02
2011-04-01,eur,1Y2Y,2.6376133600273475,-1,2.517134677925156,60239.34105109574,2011-05-02
2011-04-01,eur,6Y1Y,3.855977400780178,1,3.734240553027787,-60868.42387619562,2011-05-02
2011-04-01,eur,8Y1Y,4.06850818713753,1,3.920710969151753,-73898.60899288836,2011-05-02
2011-05-02,eur,1Y1Y,2.3315849367778423,-1,1.87898649612176,226299.22032804118,2011-06-01
2011-05-02,eur,1Y2Y,2.5533605178234082,-1,2.083239090518481,235060.71365246363,2011-06-01
2011-05-02,eur,7Y2Y,3.8906202183597167,1,3.7224445405131923,-84087.83892326221,2011-06-01
2011-05-02,eur,8Y1Y,3.9266360938487,1,3.768266622070696,-79184.7358890021,2011-06-01
2011-06-01,eur,3Y1Y,2.7442597176545456,-1,2.8740863044242144,-64913.293384834426,2011-07-01
2011-06-01,eur,3Y2Y,2.9347206662829457,-1,2.990974065721981,-28126.699719517757,2011-07-01
2011-06-01,eur,7Y2Y,3.7326394769189055,1,3.8736234675364525,70491.99530877348,2011-07-01
2011-06-01,eur,8Y1Y,3.7762014559858876,1,4.0157128772774024,119755.71064575741,2011-07-01
2011-07-01,eur,3Y1Y,2.9208690344301385,-1,2.3396205887168096,290624.22285666445,2011-08-01
2011-07-01,eur,2Y2Y,2.6421276381284184,-1,2.0477523633135224,297187.637407448,2011-08-01
2011-07-01,eur,7Y1Y,3.745045755108437,1,3.5906598730155044,-77192.94104646624,2011-08-01
2011-07-01,eur,9Y1Y,4.090178088510601,1,3.8648545409683726,-112661.77377111441,2011-08-01
2011-08-01,eur,3Y1Y,2.390818658704301,-1,2.045630655029448,172594.00183742656,2011-09-01
2011-08-01,eur,3Y2Y,2.6354651525522406,-1,2.3174010089421935,159032.07180502356,2011-09-01
2011-08-01,eur,7Y2Y,3.6077820237178106,1,3.321170073988788,-143305.97486451137,2011-09-01
2011-08-01,eur,8Y1Y,3.610624046721836,1,3.383730295883833,-113446.87541900144,2011-09-01
2011-09-01,eur,3Y1Y,2.103069081179557,-1,1.7079062249149368,197581.42813231004,2011-10-03
2011-09-01,eur,3Y2Y,2.3681834928639875,-1,1.950029409325581,209077.04176920326,2011-10-03
2011-09-01,eur,7Y2Y,3.331717882963283,1,2.8793409429369787,-226188.47001315225,2011-10-03
2011-09-01,eur,7Y1Y,3.270659169940148,1,2.725416444200328,-272621.3628699099,2011-10-03
2011-10-03,eur,3Y1Y,1.7548180747508704,-1,1.581198054727023,86810.01001192367,2011-11-01
2011-10-03,eur,2Y2Y,1.476128814901364,-1,1.349911070290524,63108.87230542006,2011-11-01
2011-10-03,eur,5Y1Y,2.3096349711156097,1,2.4166539154462345,53509.472165312436,2011-11-01
2011-10-03,eur,9Y1Y,2.963727487860672,1,3.1148511940519006,75561.85309561437,2011-11-01
2011-11-01,eur,4Y1Y,2.1266387853201656,-1,2.3496095364764726,-111485.37557815353,2011-12-01
2011-11-01,eur,8Y1Y,3.320032361697292,-1,3.0136767230423924,153177.81932744978,2011-12-01
2011-11-01,eur,7Y1Y,2.810504724784423,1,3.2203652402236265,204930.2577196017,2011-12-01
2011-11-01,eur,9Y1Y,3.096763068224107,1,3.2735896193551555,88413.27556552425,2011-12-01
2011-12-01,eur,3Y1Y,1.8835026344966004,-1,1.48584285480818,198829.88984421027,2012-01-02
2011-12-01,eur,3Y2Y,2.135461066597454,-1,1.7798807999745712,177790.13331144146,2012-01-02
2011-12-01,eur,7Y2Y,3.1190679488485022,1,2.8908845637281417,-114091.69256018025,2012-01-02
2011-12-01,eur,8Y1Y,2.9934778144216705,1,2.91722396861653,-38126.92290257025,2012-01-02
2012-01-02,eur,4Y1Y,2.136267493066043,-1,1.8325461009936221,151860.6960362103,2012-02-01
2012-01-02,eur,3Y2Y,1.8306581725570288,-1,1.5568523893520703,136902.89160247924,2012-02-01
2012-01-02,eur,7Y2Y,2.8974809299697735,1,2.9124981597806023,7508.614905414434,2012-02-01
2012-01-02,eur,8Y1Y,2.921140269201901,1,2.99080274196706,34831.23638257957,2012-02-01
2012-02-01,eur,3Y1Y,1.3366508560992,-1,1.3125554487470792,12047.70367606045,2012-03-01
2012-02-01,eur,3Y2Y,1.6045415887530192,-1,1.5545043797497728,25018.604501623187,2012-03-01
2012-02-01,eur,8Y2Y,3.0279934874085597,1,2.9769735296257265,-25509.978891416595,2012-03-01
2012-02-01,eur,9Y1Y,3.052795741664495,1,3.0190302690558948,-16882.73630430004,2012-03-01
2012-03-01,eur,3Y1Y,1.3603082052310842,-1,1.3218105971833807,19248.80402385176,2012-04-02
2012-03-01,eur,3Y2Y,1.598832422718525,-1,1.570393351629144,14219.535544690576,2012-04-02
2012-03-01,eur,8Y2Y,2.9877326329334073,1,2.9735652109271196,-7083.711003143867,2012-04-02
2012-03-01,eur,9Y1Y,3.0253742682360123,1,3.041887453144142,8256.59245406496,2012-04-02
2012-04-02,eur,4Y1Y,1.8693167076335289,-1,1.5784559358624022,145430.38588556333,2012-05-02
2012-04-02,eur,3Y2Y,1.611811296773624,-1,1.3191934009379012,146308.94791786143,2012-05-02
2012-04-02,eur,8Y2Y,2.984197517954199,1,2.82766574211579,-78265.88791920463,2012-05-02
2012-04-02,eur,8Y1Y,2.91882010343646,1,2.7625506257180996,-78134.73885918022,2012-05-02
2012-05-02,eur,4Y1Y,1.6230300033675662,-1,1.1403550471626733,241337.47810244642,2012-06-01
2012-05-02,eur,4Y2Y,1.8668657604564773,-1,1.270877119204006,297994.3206262357,2012-06-01
2012-05-02,eur,8Y1Y,2.774465345770648,1,1.7783298299886223,-498067.7578910127,2012-06-01
2012-05-02,eur,9Y1Y,2.90606531070796,1,1.973191794777429,-466436.75796526566,2012-06-01
2012-06-01,eur,3Y1Y,0.8057276461682149,-1,0.9209025225129304,-57587.43817235773,2012-07-02
2012-06-01,eur,3Y2Y,0.9867270836334038,-1,1.187852216163819,-100562.5662652076,2012-07-02
2012-06-01,eur,1Y1Y,0.14569700084634601,1,0.20552871907864614,29915.859116150063,2012-07-02
2012-06-01,eur,8Y1Y,1.780233156453628,1,2.5968002402070436,408283.54187670775,2012-07-02
2012-07-02,eur,4Y1Y,1.5097401885543535,-1,1.2551936573287856,127273.26561278396,2012-08-01
2012-07-02,eur,3Y2Y,1.2311164385018294,-1,1.0330701508739368,99023.14381394628,2012-08-01
2012-07-02,eur,8Y2Y,2.6171800542527666,1,2.63489490033339,8857.423040311785,2012-08-01
2012-07-02,eur,9Y1Y,2.6181185311148534,1,2.6139801316054747,-2069.1997546893326,2012-08-01
2012-08-01,eur,3Y1Y,0.8570743730178156,-1,0.7658089895259501,45632.69174593277,2012-09-03
2012-08-01,eur,5Y1Y,1.78698407912812,-1,1.7095632957297318,38710.3916991941,2012-09-03
2012-08-01,eur,8Y2Y,2.644603694036913,1,2.438778848030425,-102912.42300324388,2012-09-03
2012-08-01,eur,9Y1Y,2.609052520571633,1,2.5216902016148963,-43681.15947836837,2012-09-03
2012-09-03,eur,4Y1Y,1.2969019042188306,-1,1.3368521254746566,-19975.110627913018,2012-10-01
2012-09-03,eur,3Y2Y,1.0475012420092376,-1,1.0846919441295233,-18595.35106014287,2012-10-01
2012-09-03,eur,1Y1Y,0.04501768962664485,1,0.09778957606635405,26385.9432198546,2012-10-01
2012-09-03,eur,8Y1Y,2.36543146617118,1,2.457221939425648,45895.23662723405,2012-10-01
2012-10-01,eur,4Y1Y,1.3809612332691523,-1,1.322802886366749,29079.1734512017,2012-11-01
2012-10-01,eur,4Y2Y,1.6050612213405153,-1,1.5534699946118116,25795.613364351877,2012-11-01
2012-10-01,eur,8Y2Y,2.550476656045143,1,2.655588829647532,52556.0868011945,2012-11-01
2012-10-01,eur,8Y1Y,2.4679604980873173,1,2.585880336486427,58959.9191995549,2012-11-01
2012-11-01,eur,4Y1Y,1.3660318458246539,-1,1.2306975453714357,67667.15022660907,2012-12-03
2012-11-01,eur,4Y2Y,1.59401737591031,-1,1.439593409385684,77211.98326231305,2012-12-03
2012-11-01,eur,1Y1Y,0.09875135148981139,1,0.062357444889928955,-18196.953299941215,2012-12-03
2012-11-01,eur,9Y1Y,2.737890787703622,1,2.625851434974401,-56019.67636461058,2012-12-03
2012-12-03,eur,4Y1Y,1.274027610356491,-1,1.1555999347641743,59213.8377961583,2013-01-02
2012-12-03,eur,4Y2Y,1.479181721758395,-1,1.3655343045922228,56823.70858308605,2013-01-02
2012-12-03,eur,8Y1Y,2.4666609443237792,1,2.488859616222462,11099.335949341426,2013-01-02
2012-12-03,eur,1Y1Y,0.07504312560578642,1,0.07154339877173277,-1749.8634170268272,2013-01-02
2013-01-02,eur,3Y1Y,0.7805224001969141,-1,1.0498394171647731,-134658.50848392953,2013-02-01
2013-01-02,eur,3Y2Y,0.9852451614771488,-1,1.2469453295274247,-130850.08402513793,2013-02-01
2013-01-02,eur,9Y1Y,2.6706872333290104,1,2.7444300001679833,36871.38341948648,2013-02-01
2013-01-02,eur,1Y1Y,0.08505158451170165,1,0.41063480764465643,162791.6115664774,2013-02-01
2013-02-01,eur,4Y1Y,1.47816773480066,-1,1.202096421593166,138035.65660374705,2013-03-01
2013-02-01,eur,4Y2Y,1.6691852322313934,-1,1.4361233497211205,116530.94125513642,2013-03-01
2013-02-01,eur,8Y2Y,2.69201154398082,1,2.6009378987204377,-45536.8226301911,2013-03-01
2013-02-01,eur,9Y1Y,2.7537838623934765,1,2.6899844765019663,-31899.69294575512,2013-03-01
2013-03-01,eur,5Y1Y,1.7145656798723738,-1,1.5324195198952781,91073.07998854786,2013-04-02
2013-03-01,eur,4Y2Y,1.4750797103770652,-1,1.3325323032216623,71273.70357770147,2013-04-02
2013-03-01,eur,9Y1Y,2.7045458384074346,1,2.599566995268899,-52489.421569267724,2013-04-02
2013-03-01,eur,1Y1Y,0.11738350062344939,1,0.08550162414224975,-15940.93824059982,2013-04-02
2013-04-02,eur,4Y1Y,1.1715009447517744,-1,0.9416411417890894,114929.90148134247,2013-05-02
2013-04-02,eur,3Y2Y,0.9540267262863067,-1,0.7203684940204075,116829.11613294961,2013-05-02
2013-04-02,eur,1Y2Y,0.2164027947395395,1,0.09750091875939924,-59450.937990070124,2013-05-02
2013-04-02,eur,1Y1Y,0.09504541236793006,1,0.004950938645320954,-45047.23686130455,2013-05-02
2013-05-02,eur,4Y1Y,0.9800536392420268,-1,1.2976333359547212,-158789.84835634718,2013-06-03
2013-05-02,eur,4Y2Y,1.161706725571082,-1,1.4901234752200259,-164208.37482447195,2013-06-03
2013-05-02,eur,1Y2Y,0.1084901273692497,1,0.3270917976981127,109300.8351644315,2013-06-03
2013-05-02,eur,1Y1Y,0.012851250219022533,1,0.17957183695906231,83360.29337001989,2013-06-03
2013-06-03,eur,4Y1Y,1.3369725551410054,-1,1.7001842036418966,-181605.82425044558,2013-07-01
2013-06-03,eur,4Y2Y,1.5258593418481285,-1,1.8661163967317094,-170128.52744179041,2013-07-01
2013-06-03,eur,1Y1Y,0.19518897026253018,1,0.3100610341150384,57436.0319262541,2013-07-01
2013-06-03,eur,9Y1Y,2.802600761312254,1,2.9582846467303563,77841.94270905109,2013-07-01
2013-07-01,eur,3Y1Y,1.2511790562077514,-1,1.186446356538301,32366.349834725195,2013-08-01
2013-07-01,eur,3Y2Y,1.4934009477304937,-1,1.4351740359950975,29113.45586769809,2013-08-01
2013-07-01,eur,8Y2Y,2.8968649079431916,1,2.9042896088696186,3712.3504632134986,2013-08-01
2013-07-01,eur,9Y1Y,2.9705781980420727,1,3.0029487102078947,16185.256082910993,2013-08-01
2013-08-01,eur,3Y1Y,1.2346526627575185,-1,1.4710310161670819,-118189.17670478168,2013-09-02
2013-08-01,eur,3Y2Y,1.480349477480321,-1,1.7105212476279106,-115085.88507379481,2013-09-02
2013-08-01,eur,1Y1Y,0.2757161631582578,1,0.38044868291061,52366.2598761761,2013-09-02
2013-08-01,eur,9Y1Y,3.0190795059705606,1,3.191849358211245,86384.9261203422,2013-09-02
2013-09-02,eur,3Y1Y,1.520421459337036,-1,1.2267105151194904,146855.4721087728,2013-10-01
2013-09-02,eur,3Y2Y,1.7548878004020134,-1,1.4800020263811982,137442.88701040763,2013-10-01
2013-09-02,eur,8Y2Y,3.0949532123847727,1,3.027725836497228,-33613.68794377229,2013-10-01
2013-09-02,eur,8Y1Y,2.9824459241968895,1,2.9380024801581355,-22221.722019377,2013-10-01
2013-10-01,eur,3Y1Y,1.277011263126777,-1,1.0217936155326368,127608.82379707006,2013-11-01
2013-10-01,eur,3Y2Y,1.5268899686261888,-1,1.2710155581275218,127937.20524933349,2013-11-01
2013-10-01,eur,8Y2Y,3.0450988576412565,1,2.9898809480801556,-27608.954780550477,2013-11-01
2013-10-01,eur,9Y1Y,3.1367782340067083,1,3.081419410750237,-27679.411628235728,2013-11-01
2013-11-01,eur,3Y1Y,1.0645840007729637,-1,1.0363246257262302,14129.687523366742,2013-12-02
2013-11-01,eur,3Y2Y,1.3129917572101077,-1,1.3043193735041774,4336.1918529651875,2013-12-02
2013-11-01,eur,9Y1Y,3.0957296308908093,1,3.158944410101816,31607.389605503355,2013-12-02
2013-11-01,eur,1Y1Y,0.19266142925119292,1,0.08918563386894225,-51737.89769112534,2013-12-02
2013-12-02,eur,3Y1Y,1.0886718748204296,-1,1.2675465450119716,-89437.335095771,2014-01-02
2013-12-02,eur,3Y2Y,1.353350880982399,-1,1.5331565112924777,-89902.8151550393,2014-01-02
2013-12-02,eur,9Y1Y,3.1749037793151684,1,3.2874305781654845,56263.399425158015,2014-01-02
2013-12-02,eur,1Y1Y,0.09903758897578654,1,0.19806701607741012,49514.713550811786,2014-01-02
2014-01-02,eur,3Y1Y,1.318581701392496,-1,0.8991576162092819,209712.04259160708,2014-02-03
2014-01-02,eur,3Y2Y,1.5812110099224892,-1,1.1350200759488416,223095.46698682383,2014-02-03
2014-01-02,eur,8Y2Y,3.2010943106317167,1,2.8426396454581497,-179227.33258678348,2014-02-03
2014-01-02,eur,9Y1Y,3.304853945415582,1,2.928208951459062,-188322.49697825997,2014-02-03
2014-02-03,eur,3Y1Y,0.9386305712123622,-1,0.8044424796239629,67094.04579419964,2014-03-03
2014-02-03,eur,3Y2Y,1.173003836092244,-1,1.025741034139909,73631.4009761675,2014-03-03
2014-02-03,eur,9Y1Y,2.940573818625298,1,2.830389375776847,-55092.22142422554,2014-03-03
2014-02-03,eur,1Y1Y,0.07501928304765589,1,0.0887222195507693,6851.468251556705,2014-03-03
2014-03-03,eur,4Y1Y,1.2911752151926768,-1,1.2369696597500333,27102.77772132175,2014-04-01
2014-03-03,eur,4Y2Y,1.5075952205932728,-1,1.441354687952886,33120.26632019338,2014-04-01
2014-03-03,eur,1Y2Y,0.25063100901722846,1,0.2915172840944985,20443.137538635026,2014-04-01
2014-03-03,eur,1Y1Y,0.09893293687962273,1,0.15212984214981431,26598.45263509579,2014-04-01
2014-04-01,eur,4Y1Y,1.2730269219665424,-1,1.135943288999016,68541.81648376324,2014-05-02
2014-04-01,eur,3Y2Y,1.065233970190454,-1,0.9352332142306399,65000.3779799071,2014-05-02
2014-04-01,eur,1Y2Y,0.30648968841358526,1,0.21060706138594174,-47941.31351382176,2014-05-02
2014-04-01,eur,1Y1Y,0.16195353529724346,1,0.07530750954818585,-43323.0128745288,2014-05-02
2014-05-02,eur,3Y1Y,0.7711945184357236,-1,0.5567872361526135,107203.64114155507,2014-06-02
2014-05-02,eur,3Y2Y,0.9693534819697999,-1,0.7576483443137502,105852.56882802484,2014-06-02
2014-05-02,eur,1Y2Y,0.2255412557733697,1,0.10285585913799715,-61342.69831768627,2014-06-02
2014-05-02,eur,1Y1Y,0.08269677881457618,1,-0.005250981747592507,-43973.88028108434,2014-06-02
2014-06-02,eur,5Y1Y,1.4124067475894182,-1,1.2316598289356504,90373.4593268839,2014-07-01
2014-06-02,eur,4Y2Y,1.2041014047127678,-1,1.0227303343019125,90685.53520542766,2014-07-01
2014-06-02,eur,1Y2Y,0.1139918752993295,1,0.05595766998376866,-29017.10265778042,2014-07-01
2014-06-02,eur,1Y1Y,0.0009701328937779048,1,-0.028780470436687442,-14875.301665232673,2014-07-01
2014-07-01,eur,4Y1Y,0.8507427208698752,-1,0.6940117101868828,78365.50534149622,2014-08-01
2014-07-01,eur,4Y2Y,1.0584128048157813,-1,0.8830213050988825,87695.74985844934,2014-08-01
2014-07-01,eur,1Y2Y,0.0653675515428426,1,0.06071530146542617,-2326.1250387082155,2014-08-01
2014-07-01,eur,1Y1Y,-0.02303542068423702,1,-0.012546209048401886,5244.605817917567,2014-08-01
2014-08-01,eur,6Y1Y,1.4772521297119265,-1,1.036321364252533,220465.38272969672,2014-09-01
2014-08-01,eur,5Y1Y,1.1048940777122604,-1,0.7240553481853916,190419.36476343442,2014-09-01
2014-08-01,eur,1Y2Y,0.06913977667447141,1,-0.061021668844701143,-65080.72275958628,2014-09-01
2014-08-01,eur,1Y1Y,-0.007087164701616073,1,-0.10629715560064822,-49604.99544951607,2014-09-01
2014-09-01,eur,5Y1Y,0.7501551533564788,-1,0.7379978653472214,6078.6440046286525,2014-10-01
2014-09-01,eur,5Y2Y,0.905486816695474,-1,0.9276873941675972,-11100.288736061559,2014-10-01
2014-09-01,eur,1Y2Y,-0.05554266080492235,1,-0.10830911557963485,-26383.22738735625,2014-10-01
2014-09-01,eur,1Y1Y,-0.1020112882546872,1,-0.1515579868761788,-24773.349310745805,2014-10-01
2014-10-01,eur,6Y1Y,1.1526689439575772,-1,1.0384269391986247,57121.00237947625,2014-11-03
2014-10-01,eur,5Y2Y,0.9597193220366971,-1,0.8693201865174421,45199.56775962747,2014-11-03
2014-10-01,eur,1Y2Y,-0.10356574968386799,1,-0.07999706933007235,11784.34017689782,2014-11-03
2014-10-01,eur,1Y1Y,-0.14899033776278614,1,-0.13123950847831567,8875.414642235235,2014-11-03
2014-11-03,eur,7Y1Y,1.4382156033527855,-1,1.1272331319876079,155491.23568258883,2014-12-01
2014-11-03,eur,5Y1Y,0.7308294856507231,-1,0.5360658465617852,97381.81954446896,2014-12-01
2014-11-03,eur,1Y2Y,-0.07455109805553836,1,-0.08028833862071741,-2868.6202825895234,2014-12-01
2014-11-03,eur,1Y1Y,-0.12800402431589025,1,-0.1151572381494515,6423.3930832193755,2014-12-01
2014-12-01,eur,8Y1Y,1.5005987615582461,-1,1.0303851584054569,235106.80157639462,2015-01-02
2014-12-01,eur,7Y2Y,1.325898999225424,-1,0.9162561010478245,204821.44908879974,2015-01-02
2014-12-01,eur,1Y2Y,-0.0765365944092264,1,-0.15302834217608874,-38245.873883431166,2015-01-02
2014-12-01,eur,1Y1Y,-0.11300775142752599,1,-0.1869633104758007,-36977.77952413735,2015-01-02
2015-01-02,eur,7Y1Y,0.8254533441947878,-1,0.7260360592111718,49708.64249180801,2015-02-02
2015-01-02,eur,6Y2Y,0.6950820807406116,-1,0.6274482939168969,33816.89341185734,2015-02-02
2015-01-02,eur,1Y2Y,-0.1495961019611932,1,-0.15603196490755206,-3217.9314731794334,2015-02-02
2015-01-02,eur,1Y1Y,-0.18566272351590102,1,-0.19973688926152466,-7037.082872811823,2015-02-02
2015-02-02,eur,7Y1Y,0.7411312741374106,-1,0.8284467394718198,-43657.732667204575,2015-03-02
2015-02-02,eur,6Y2Y,0.6424646093493898,-1,0.7247682474506704,-41151.819050640304,2015-03-02
