,name,term,rate,rolled_rate,roll,notional,date
232,eur 22Y8Y,22Y8Y,1.9932830958756216,1.9950834896499803,0.0018003937743586995,12800000.0,2024-04-02
233,eur 8Y14Y,8Y14Y,2.6302041864411585,2.6320287027545506,0.0018245163133920883,5200000.0,2024-04-02
234,eur 11Y9Y,11Y9Y,2.6960419906565614,2.697922803023643,0.0018808123670814858,8200000.0,2024-04-02
235,eur 8Y22Y,8Y22Y,2.435166043770157,2.437053520554331,0.0018874767841738915,3600000.0,2024-04-02
236,eur 8Y13Y,8Y13Y,2.6642660493068098,2.6661917377936994,0.0019256884868896762,5500000.0,2024-04-02
237,eur 8Y21Y,8Y21Y,2.4540498019135217,2.455998903245312,0.0019491013317902706,3800000.0,2024-04-02
238,eur 21Y7Y,21Y7Y,2.0270274846521397,2.0290281094148246,0.0020006247626849216,14100000.0,2024-04-02
239,eur 8Y20Y,8Y20Y,2.4747974169134808,2.4768136508248193,0.0020162339113385386,3900000.0,2024-04-02
240,eur 22Y7Y,22Y7Y,2.0022992712476158,2.004336571972743,0.002037300725127089,14400000.0,2024-04-02
241,eur 10Y10Y,10Y10Y,2.7022824352320542,2.7043259111908684,0.002043475958814156,7300000.0,2024-04-02
242,eur 23Y7Y,23Y7Y,1.977017163544803,1.9790942924269042,0.002077128882101098,14800000.0,2024-04-02
243,eur 11Y8Y,11Y8Y,2.7144539261685505,2.71654213567801,0.0020882095094596487,9100000.0,2024-04-02
244,eur 8Y19Y,8Y19Y,2.4976315643297,2.4997208638884207,0.0020892995587207253,4100000.0,2024-04-02
245,eur 8Y18Y,8Y18Y,2.5230188094258152,2.5251883554086016,0.0021695459827864028,4200000.0,2024-04-02
246,eur 10Y9Y,10Y9Y,2.718990199572449,2.721230627372041,0.002240427799591771,8000000.0,2024-04-02
247,eur 21Y6Y,21Y6Y,2.042876969770443,2.0451866893454054,0.002309719574962177,16200000.0,2024-04-02
248,eur 11Y7Y,11Y7Y,2.7379923346941113,2.7403447471430127,0.0023524124489013865,10300000.0,2024-04-02
249,eur 22Y6Y,22Y6Y,2.0143209325174958,2.0166739584023863,0.002353025884890503,16600000.0,2024-04-02
250,eur 1Y8Y,1Y8Y,2.375745741264971,2.3781344454879085,0.0023887042229375766,7100000.0,2024-04-02
251,eur 23Y6Y,23Y6Y,1.9851148736593376,1.9875145496560302,0.002399675996692663,17100000.0,2024-04-02
252,eur 1Y24Y,1Y24Y,2.4765433014899148,2.4789514065209786,0.002408105031063812,2900000.0,2024-04-02
253,eur 24Y6Y,24Y6Y,1.9552733663566066,1.9577195586327594,0.0024461922761527255,17500000.0,2024-04-02
254,eur 1Y23Y,1Y23Y,2.4886261689199323,2.4911072790759246,0.0024811101559922832,3000000.0,2024-04-02
255,eur 9Y16Y,9Y16Y,2.5448991716487366,2.547382752781499,0.002483581132762591,4800000.0,2024-04-02
256,eur 10Y8Y,10Y8Y,2.7397901644869824,2.742275135479478,0.002484970992495672,8900000.0,2024-04-02
257,eur 1Y29Y,1Y29Y,2.406155166509406,2.4086609698961463,0.002505803386740446,2500000.0,2024-04-02
258,eur 9Y15Y,9Y15Y,2.5693406521227162,2.571871601619071,0.002530949496354573,5100000.0,2024-04-02
259,eur 1Y22Y,1Y22Y,2.5018236497733324,2.5043844270586004,0.0025607772852680455,3100000.0,2024-04-02
260,eur 1Y28Y,1Y28Y,2.4182567128762695,2.4208206542687405,0.0025639413924709586,2600000.0,2024-04-02
261,eur 1Y27Y,1Y27Y,2.431237457308743,2.4338635582045445,0.0026261008958012866,2600000.0,2024-04-02
262,eur 9Y21Y,9Y21Y,2.4225083336318134,2.425149531257186,0.0026411976253726266,3900000.0,2024-04-02
263,eur 1Y21Y,1Y21Y,2.5162222581659512,2.5188696203693084,0.002647362203357151,3200000.0,2024-04-02
264,eur 9Y20Y,9Y20Y,2.44208121386259,2.4447419468824334,0.0026607330198435974,4000000.0,2024-04-02
265,eur 9Y14Y,9Y14Y,2.5975937629299573,2.6002651519765827,0.0026713890466254497,5300000.0,2024-04-02
266,eur 2Y3Y,2Y3Y,2.2194389057247834,2.2221177904794205,0.0026788847546370675,18300000.0,2024-04-02
267,eur 1Y26Y,1Y26Y,2.445156305148376,2.447848748318177,0.0026924431698009954,2700000.0,2024-04-02
268,eur 11Y6Y,11Y6Y,2.769367721439368,2.772070900074857,0.0027031786354889675,11800000.0,2024-04-02
269,eur 21Y5Y,21Y5Y,2.0650549012325072,2.0677964513634706,0.0027415501309633328,19200000.0,2024-04-02
270,eur 1Y20Y,1Y20Y,2.5319857829195707,2.5347275415756694,0.002741758656098714,3300000.0,2024-04-02
271,eur 9Y19Y,9Y19Y,2.4639555086252654,2.4667192137845535,0.0027637051592881434,4200000.0,2024-04-02
272,eur 1Y25Y,1Y25Y,2.4601973910600083,2.462961181650055,0.002763790590046611,2800000.0,2024-04-02
273,eur 22Y5Y,22Y5Y,2.0311026068122127,2.033895725928462,0.002793119116249354,19700000.0,2024-04-02
274,eur 10Y7Y,10Y7Y,2.766518441794271,2.769316613698332,0.002798171904061064,10000000.0,2024-04-02
275,eur 9Y13Y,9Y13Y,2.629825658166727,2.6326555899757142,0.0028299318089870518,5700000.0,2024-04-02
276,eur 23Y5Y,23Y5Y,1.9964514583183484,1.9993025625901506,0.0028511042718022406,20200000.0,2024-04-02
277,eur 9Y18Y,9Y18Y,2.4880542788228452,2.490930489078536,0.0028762102556907365,4400000.0,2024-04-02
278,eur 24Y5Y,24Y5Y,1.9609930708794594,1.963900323628847,0.0029072527493876343,20800000.0,2024-04-02
279,eur 25Y5Y,25Y5Y,1.9249508991696944,1.927911192053691,0.0029602928839966847,21300000.0,2024-04-02
280,eur 10Y1Y,10Y1Y,2.7517820903134136,2.754765768983968,0.0029836786705543794,64500000.0,2024-04-02
281,eur 9Y17Y,9Y17Y,2.514874848346753,2.517875144546162,0.0030002961994086697,4600000.0,2024-04-02
282,eur 9Y12Y,9Y12Y,2.667343548267709,2.670355889541919,0.0030123412742102396,6100000.0,2024-04-02
283,eur 11Y5Y,11Y5Y,2.81313265261374,2.816322250098742,0.003189597485002249,14000000.0,2024-04-02
284,eur 10Y6Y,10Y6Y,2.8021346259294155,2.8053483276312683,0.003213701701852756,11500000.0,2024-04-02
285,eur 22Y4Y,22Y4Y,2.0563008611668976,2.0597542571539464,0.0034533959870488573,24300000.0,2024-04-02
286,eur 23Y4Y,23Y4Y,2.0134065114810937,2.0169319042755727,0.003525392794478943,25000000.0,2024-04-02
287,eur 12Y8Y,12Y8Y,2.6706195442376828,2.674203775095614,0.0035842308579310256,9400000.0,2024-04-02
288,eur 11Y19Y,11Y19Y,2.375353243134949,2.3789390477092045,0.0035858045742553912,4400000.0,2024-04-02
289,eur 10Y20Y,10Y20Y,2.398903274546738,2.4025000292804757,0.0035967547337376615,4100000.0,2024-04-02
290,eur 24Y4Y,24Y4Y,1.9695734020759545,1.9731722475841957,0.0035988455082411885,25700000.0,2024-04-02
291,eur 25Y4Y,25Y4Y,1.9249535565897455,1.9286183502525218,0.003664793662776278,26400000.0,2024-04-02
292,eur 16Y14Y,16Y14Y,2.1795460690988833,2.1832395934386826,0.0036935243397993034,6600000.0,2024-04-02
293,eur 3Y1Y,3Y1Y,2.1889058154560095,2.1926103089891487,0.003704493533139175,54800000.0,2024-04-02
294,eur 11Y14Y,11Y14Y,2.505459651851701,2.509164760088855,0.0037051082371539756,5700000.0,2024-04-02
295,eur 10Y19Y,10Y19Y,2.4188619012910393,2.422581441654838,0.0037195403637988456,4300000.0,2024-04-02
296,eur 11Y18Y,11Y18Y,2.3956329405459496,2.399372303051368,0.0037393625054185087,4600000.0,2024-04-02
297,eur 10Y15Y,10Y15Y,2.524744379253782,2.5285017125079485,0.003757333254166717,5200000.0,2024-04-02
298,eur 1Y7Y,1Y7Y,2.3423783757806946,2.3462379621012417,0.0038595863205470593,8000000.0,2024-04-02
299,eur 10Y18Y,10Y18Y,2.44099193438068,2.4448687952909602,0.0038768609102803886,4500000.0,2024-04-02
300,eur 10Y14Y,10Y14Y,2.5501052382195697,2.5539903972914075,0.0038851590718378404,5500000.0,2024-04-02
301,eur 16Y13Y,16Y13Y,2.1965024230153305,2.200405632296997,0.003903209281666431,7000000.0,2024-04-02
302,eur 11Y17Y,11Y17Y,2.418278748905904,2.422188895800775,0.003910146894871236,4800000.0,2024-04-02
303,eur 11Y13Y,11Y13Y,2.5319722852783855,2.535908999557941,0.003936714279555442,6000000.0,2024-04-02
304,eur 17Y13Y,17Y13Y,2.148182151520495,2.1521621197304386,0.003979968209943507,7200000.0,2024-04-02
305,eur 12Y7Y,12Y7Y,2.688673935235851,2.692720501302423,0.004046566066572055,10600000.0,2024-04-02
306,eur 10Y17Y,10Y17Y,2.465698565124223,2.469750118197838,0.004051553073614933,4700000.0,2024-04-02
307,eur 11Y16Y,11Y16Y,2.443654825295523,2.4477553316241596,0.004100506328636566,5100000.0,2024-04-02
308,eur 16Y9Y,16Y9Y,2.301559079697199,2.305662568981393,0.004103489284193795,9700000.0,2024-04-02
309,eur 10Y13Y,10Y13Y,2.579782695836315,2.5839116485460933,0.004128952709778311,5900000.0,2024-04-02
310,eur 16Y12Y,16Y12Y,2.216241780443431,2.2204239994199715,0.004182218976540586,7500000.0,2024-04-02
311,eur 13Y7Y,13Y7Y,2.6374474060440787,2.641645080276683,0.00419767423260442,10900000.0,2024-04-02
312,eur 11Y12Y,11Y12Y,2.562950597377687,2.56715692936744,0.004206331989752954,6400000.0,2024-04-02
313,eur 10Y16Y,10Y16Y,2.4934477915042326,2.497694361005204,0.004246569500971464,4900000.0,2024-04-02
314,eur 17Y12Y,17Y12Y,2.164451074413059,2.1687178089946837,0.004266734581624743,7800000.0,2024-04-02
315,eur 11Y15Y,11Y15Y,2.47244086148119,2.4767560571954177,0.00431519571422756,5400000.0,2024-04-02
316,eur 18Y12Y,18Y12Y,2.11147672920048,2.1158256321112874,0.004348902910807251,8000000.0,2024-04-02
317,eur 16Y8Y,16Y8Y,2.3245458882311127,2.3289444114948985,0.0043985232637857585,10700000.0,2024-04-02
318,eur 10Y12Y,10Y12Y,2.61394105235159,2.618348639598238,0.004407587246648248,6300000.0,2024-04-02
319,eur 17Y8Y,17Y8Y,2.270160157659614,2.274663082740753,0.004502925081138809,11000000.0,2024-04-02
320,eur 16Y11Y,16Y11Y,2.2395623531098914,2.2440733793574013,0.004511026247509875,8100000.0,2024-04-02
321,eur 11Y11Y,11Y11Y,2.599426840322285,2.603948588668621,0.0045217483463360075,6900000.0,2024-04-02
322,eur 12Y18Y,12Y18Y,2.3403040408502385,2.344840183236838,0.0045361423865997175,4800000.0,2024-04-02
323,eur 17Y11Y,17Y11Y,2.1836744231968868,2.188279527583583,0.004605104386696368,8400000.0,2024-04-02
324,eur 23Y3Y,23Y3Y,2.0416813419409126,2.046330820713103,0.004649478772190463,32800000.0,2024-04-02
325,eur 12Y6Y,12Y6Y,2.712622600793824,2.7172808336979326,0.004658232904108495,12200000.0,2024-04-02
326,eur 18Y11Y,18Y11Y,2.126478383783919,2.131174474692342,0.004696090908423045,8600000.0,2024-04-02
327,eur 10Y11Y,10Y11Y,2.654221631537853,2.658955341282147,0.004733709744294323,6700000.0,2024-04-02
328,eur 24Y3Y,24Y3Y,1.9838371896931377,1.988584152006106,0.004746962312968339,33800000.0,2024-04-02
329,eur 12Y17Y,12Y17Y,2.3603784452457486,2.3651265673789994,0.0047481221332508206,5000000.0,2024-04-02
330,eur 19Y11Y,19Y11Y,2.0682174688769908,2.072998369240647,0.004780900363656304,8900000.0,2024-04-02
331,eur 25Y3Y,25Y3Y,1.924957985109539,1.9297968150924336,0.0048388299828945325,34800000.0,2024-04-02
332,eur 13Y6Y,13Y6Y,2.653715366180558,2.6585552676420616,0.004839901461503704,12600000.0,2024-04-02
333,eur 13Y17Y,13Y17Y,2.3010538869231656,2.3059252615385457,0.00487137461538012,5100000.0,2024-04-02
334,eur 11Y10Y,11Y10Y,2.6429834078751044,2.64787890397457,0.0048954960994653796,7500000.0,2024-04-02
335,eur 16Y10Y,16Y10Y,2.2675236288929983,2.2724277203821637,0.004904091489165374,8800000.0,2024-04-02
336,eur 14Y6Y,14Y6Y,2.5932906876107795,2.5982431437410605,0.004952456130280947,13000000.0,2024-04-02
337,eur 16Y7Y,16Y7Y,2.354436161615029,2.3594107559815165,0.004974594366487395,12100000.0,2024-04-02
338,eur 12Y13Y,12Y13Y,2.4713374379638635,2.4763124226273274,0.0049749846634639106,6200000.0,2024-04-02
339,eur 12Y16Y,12Y16Y,2.382945601667807,2.3879313423184443,0.0049857406506372826,5200000.0,2024-04-02
340,eur 17Y10Y,17Y10Y,2.206668492945614,2.2116774623028137,0.005008969357199522,9100000.0,2024-04-02
341,eur 17Y7Y,17Y7Y,2.2926199851054134,2.297708093363253,0.005088108257839785,12500000.0,2024-04-02
342,eur 18Y10Y,18Y10Y,2.1444786082059544,2.149590876551386,0.005112268345431659,9400000.0,2024-04-02
343,eur 13Y16Y,13Y16Y,2.3206227893956224,2.325741179088861,0.005118389693238523,5400000.0,2024-04-02
344,eur 18Y7Y,18Y7Y,2.229339026035494,2.2345362171101484,0.005197191074654217,12800000.0,2024-04-02
345,eur 19Y10Y,19Y10Y,2.0810340895896258,2.086240941964728,0.005206852375102322,9600000.0,2024-04-02
346,eur 14Y16Y,14Y16Y,2.257022451987025,2.2622422703238603,0.005219818336835491,5600000.0,2024-04-02
347,eur 12Y15Y,12Y15Y,2.4084245472611037,2.4136775334606657,0.005252986199562049,5500000.0,2024-04-02
348,eur 1Y6Y,1Y6Y,2.3147353699322677,2.320056288473313,0.0053209185410452164,9300000.0,2024-04-02
349,eur 12Y12Y,12Y12Y,2.498024615191284,2.5033465671749853,0.005321951983701112,6600000.0,2024-04-02
350,eur 13Y15Y,13Y15Y,2.342787236706426,2.3481847483087694,0.005397511602343474,5700000.0,2024-04-02
351,eur 20Y10Y,20Y10Y,2.0157643591775245,2.021234803446498,0.005470444268973473,9900000.0,2024-04-02
352,eur 13Y12Y,13Y12Y,2.4313285353425123,2.4368081233975456,0.0054795880550333464,6900000.0,2024-04-02
353,eur 17Y9Y,17Y9Y,2.2348150442535175,2.240317286206414,0.005502241952896281,10000000.0,2024-04-02
354,eur 14Y15Y,14Y15Y,2.275689001329979,2.281196765913705,0.005507764583725816,5900000.0,2024-04-02
355,eur 12Y5Y,12Y5Y,2.7461486080847153,2.7516615351346587,0.005512927049943439,14400000.0,2024-04-02
356,eur 12Y14Y,12Y14Y,2.4375741425151447,2.443131606186144,0.005557463670999407,5800000.0,2024-04-02
357,eur 18Y9Y,18Y9Y,2.1664106597705564,2.172029173297732,0.005618513527175573,10300000.0,2024-04-02
358,eur 13Y14Y,13Y14Y,2.3680249320893068,2.3737392480760717,0.005714315986764973,6000000.0,2024-04-02
359,eur 15Y15Y,15Y15Y,2.206725708814367,2.2124461943033706,0.005720485489003835,6100000.0,2024-04-02
360,eur 19Y9Y,19Y9Y,2.096698181915782,2.102425322632972,0.00572714071719016,10600000.0,2024-04-02
361,eur 16Y6Y,16Y6Y,2.393845718295659,2.3995766887209258,0.005730970425266602,13900000.0,2024-04-02
362,eur 12Y11Y,12Y11Y,2.5296176162646287,2.5353492960482917,0.005731679783663068,7200000.0,2024-04-02
363,eur 13Y5Y,13Y5Y,2.6763890358779503,2.682121618726602,0.005732582848651635,14900000.0,2024-04-02
364,eur 2Y2Y,2Y2Y,2.211687107447284,2.217510753082712,0.005823645635428143,27200000.0,2024-04-02
365,eur 20Y9Y,20Y9Y,2.0250316091861493,2.030855360035361,0.005823750849211606,10900000.0,2024-04-02
366,eur 14Y14Y,14Y14Y,2.2970114317617916,2.302847509555437,0.005836077793645256,6200000.0,2024-04-02
367,eur 17Y6Y,17Y6Y,2.3226396147347,2.3285092046170046,0.00586958988230446,14400000.0,2024-04-02
368,eur 14Y5Y,14Y5Y,2.604836251279833,2.610712064931749,0.005875813651915696,15400000.0,2024-04-02
369,eur 13Y11Y,13Y11Y,2.457670618891961,2.463575728143977,0.00590510925201615,7400000.0,2024-04-02
370,eur 15Y14Y,15Y14Y,2.2239222547885102,2.2298683501841707,0.005946095395660489,6400000.0,2024-04-02
371,eur 18Y6Y,18Y6Y,2.2495493217591753,2.255546387316804,0.005997065557628467,14800000.0,2024-04-02
372,eur 15Y5Y,15Y5Y,2.531198003767615,2.537206455131191,0.006008451363575862,15900000.0,2024-04-02
373,eur 14Y11Y,14Y11Y,2.38414797804823,2.390185205282396,0.00603722723416622,7600000.0,2024-04-02
374,eur 13Y13Y,13Y13Y,2.397179323712534,2.403258354422296,0.006079030709762012,6400000.0,2024-04-02
375,eur 19Y6Y,19Y6Y,2.1750333916627262,2.181149989498906,0.0061165978361796824,15300000.0,2024-04-02
376,eur 14Y13Y,14Y13Y,2.3215267357751186,2.32773931468393,0.006212578908811217,6600000.0,2024-04-02
377,eur 12Y10Y,12Y10Y,2.5673983377620915,2.5736177752858005,0.006219437523709015,7800000.0,2024-04-02
378,eur 18Y8Y,18Y8Y,2.193868529685196,2.2001198583161385,0.006251328630942687,11400000.0,2024-04-02
379,eur 15Y13Y,15Y13Y,2.243938536802777,2.250277720071099,0.006339183268321946,6800000.0,2024-04-02
380,eur 19Y8Y,19Y8Y,2.1162193442925648,2.1225941270089077,0.006374782716342953,11800000.0,2024-04-02
381,eur 13Y10Y,13Y10Y,2.4893395402901968,2.4957552209456586,0.006415680655461831,8000000.0,2024-04-02
382,eur 20Y8Y,20Y8Y,2.0365545455578964,2.0430490355314395,0.006494489973543072,12200000.0,2024-04-02
383,eur 14Y10Y,14Y10Y,2.4093446472311815,2.4159075710401896,0.0065629238090081365,8300000.0,2024-04-02
384,eur 14Y12Y,14Y12Y,2.3501640233714807,2.356815217369396,0.00665119399791525,7100000.0,2024-04-02
385,eur 16Y5Y,16Y5Y,2.4489572118972784,2.4557416337433624,0.006784421846083966,16400000.0,2024-04-02
386,eur 12Y4Y,12Y4Y,2.7962635615715756,2.8030501183203813,0.006786556748805683,17700000.0,2024-04-02
387,eur 15Y12Y,15Y12Y,2.2671214381968303,2.273914849328789,0.006793411131958749,7300000.0,2024-04-02
388,eur 12Y9Y,12Y9Y,2.6133563710873404,2.620165905890984,0.006809534803643658,8500000.0,2024-04-02
389,eur 15Y10Y,15Y10Y,2.32706021892395,2.333888264075781,0.006828045151831219,8600000.0,2024-04-02
390,eur 17Y5Y,17Y5Y,2.3645711933158267,2.3715295704289554,0.006958377113128744,17000000.0,2024-04-02
391,eur 13Y9Y,13Y9Y,2.527919852335956,2.53495520743294,0.007035355096983942,8800000.0,2024-04-02
392,eur 24Y2Y,24Y2Y,2.0123656257748883,2.019409916577344,0.0070442908024554995,49900000.0,2024-04-02
393,eur 13Y4Y,13Y4Y,2.710400885561398,2.7174709452344645,0.00707005967306662,18400000.0,2024-04-02
394,eur 18Y5Y,18Y5Y,2.277916349964102,2.28503578144225,0.007119431478148197,17500000.0,2024-04-02
395,eur 25Y2Y,25Y2Y,1.9249915007003102,1.9321677163004143,0.007176215600104063,51700000.0,2024-04-02
396,eur 14Y9Y,14Y9Y,2.4402016571308156,2.4474074865625193,0.00720582943170367,9100000.0,2024-04-02
397,eur 19Y7Y,19Y7Y,2.1413562324629734,2.148564264633582,0.007208032170608725,13300000.0,2024-04-02
398,eur 14Y4Y,14Y4Y,2.6221056994831593,2.6293574358289216,0.007251736345762261,19000000.0,2024-04-02
399,eur 19Y5Y,19Y5Y,2.1893820815037746,2.196643912272174,0.007261830768399591,18100000.0,2024-04-02
400,eur 15Y11Y,15Y11Y,2.29442875544581,2.3017559877331926,0.007327232287382746,7900000.0,2024-04-02
401,eur 20Y7Y,20Y7Y,2.0512911778365344,2.0586419652071224,0.00735078737058803,13700000.0,2024-04-02
402,eur 15Y9Y,15Y9Y,2.349757601742569,2.3571123613246865,0.007354759582117509,9400000.0,2024-04-02
403,eur 15Y4Y,15Y4Y,2.5312276926058597,2.538638729319996,0.007411036714136454,19600000.0,2024-04-02
404,eur 20Y5Y,20Y5Y,2.098238525649704,2.105904651854203,0.007666126204498802,18700000.0,2024-04-02
405,eur 13Y8Y,13Y8Y,2.5759236455958114,2.5837265117522143,0.00780286615640291,9700000.0,2024-04-02
406,eur 2Y1Y,2Y1Y,2.2340959091938535,2.242003274100447,0.007907364906593717,53800000.0,2024-04-02
407,eur 14Y8Y,14Y8Y,2.47865488927808,2.4866595528954276,0.008004663617347418,10100000.0,2024-04-02
408,eur 1Y5Y,1Y5Y,2.2889899717125957,2.2971431161936673,0.008153144481071628,11000000.0,2024-04-02
409,eur 15Y8Y,15Y8Y,2.378388523583002,2.3865754560122134,0.008186932429211424,10400000.0,2024-04-02
410,eur 20Y6Y,20Y6Y,2.0708941437165205,2.0793829656733074,0.008488821956786907,15800000.0,2024-04-02
411,eur 17Y4Y,17Y4Y,2.427212848646741,2.435791982350782,0.008579133704041286,20800000.0,2024-04-02
412,eur 18Y4Y,18Y4Y,2.320384695935361,2.3291813495212863,0.008796653585925185,21600000.0,2024-04-02
413,eur 19Y4Y,19Y4Y,2.2109579575157827,2.2199426269136158,0.008984669397833045,22400000.0,2024-04-02
414,eur 14Y7Y,14Y7Y,2.5278736874082854,2.5368971132961446,0.009023425887859204,11300000.0,2024-04-02
415,eur 20Y4Y,20Y4Y,2.0985462381758624,2.107677710067619,0.009131471891756782,23100000.0,2024-04-02
416,eur 15Y7Y,15Y7Y,2.414847640921594,2.424091374351856,0.009243733430261969,11700000.0,2024-04-02
417,eur 13Y3Y,13Y3Y,2.7668902707861434,2.7761763781897253,0.009286107403581934,24000000.0,2024-04-02
418,eur 14Y3Y,14Y3Y,2.6508900735285295,2.6604340488030056,0.009543975274476146,24900000.0,2024-04-02
419,eur 15Y3Y,15Y3Y,2.5313045621580628,2.54103993747659,0.009735375318527417,25800000.0,2024-04-02
420,eur 15Y6Y,15Y6Y,2.463390087926294,2.4740374342722493,0.0106473463459551,13500000.0,2024-04-02
421,eur 18Y3Y,18Y3Y,2.3908843971361655,2.402457936902513,0.011573539766347452,28200000.0,2024-04-02
422,eur 19Y3Y,19Y3Y,2.2468637319258353,2.258712182043514,0.011848450117678766,29400000.0,2024-04-02
423,eur 1Y4Y,1Y4Y,2.2787670571924385,2.290718530121364,0.011951472928925622,13600000.0,2024-04-02
424,eur 20Y3Y,20Y3Y,2.098486928356962,2.110567586099887,0.012080657742925105,30600000.0,2024-04-02
425,eur 14Y2Y,14Y2Y,2.7082475505793644,2.7223516343941285,0.014104083814764135,36700000.0,2024-04-02
426,eur 25Y1Y,25Y1Y,1.9250420008706015,1.9392186979808534,0.014176697110251935,102100000.0,2024-04-02
427,eur 15Y2Y,15Y2Y,2.531203788222851,2.545668406035758,0.014464617812906866,38300000.0,2024-04-02
428,eur 1Y3Y,1Y3Y,2.292530980183822,2.309508181521222,0.016977201337400327,17900000.0,2024-04-02
429,eur 19Y2Y,19Y2Y,2.318380498860047,2.3359241379720954,0.01754363911204848,43200000.0,2024-04-02
430,eur 20Y2Y,20Y2Y,2.098486928356969,2.116419819339306,0.017932890982336858,45400000.0,2024-04-02
431,eur 1Y2Y,1Y2Y,2.342928860413432,2.366357413435543,0.023428553022110776,26600000.0,2024-04-02
432,eur 15Y1Y,15Y1Y,2.5312472856358217,2.5597760697730685,0.0285287841372468,75500000.0,2024-04-02
433,eur 20Y1Y,20Y1Y,2.0984869283569694,2.1339791130674413,0.035492184710471886,89900000.0,2024-04-02
434,eur 1Y1Y,1Y1Y,2.449364667678813,2.4879641468659113,0.038599479187098495,52500000.0,2024-04-02
435,eur 6Y1Y,6Y1Y,2.551732619021653,2.53939129940357,-0.012341319618082824,59500000.0,2024-05-02
436,eur 6Y2Y,6Y2Y,2.5788130381152676,2.5702989259676094,-0.008514112147658182,30100000.0,2024-05-02
437,eur 6Y3Y,6Y3Y,2.6131706487707818,2.6052381731026855,-0.007932475668096295,20300000.0,2024-05-02
438,eur 6Y4Y,6Y4Y,2.6514877009810043,2.643672004162207,-0.007815696818797235,15400000.0,2024-05-02
439,eur 6Y5Y,6Y5Y,2.688807282703114,2.681253779301298,-0.007553503401815931,12500000.0,2024-05-02
440,eur 5Y2Y,5Y2Y,2.478193317968678,2.4706409607671485,-0.007552357201529691,29500000.0,2024-05-02
441,eur 9Y1Y,9Y1Y,2.7729933263279793,2.7655317263945722,-0.007461599933407115,63900000.0,2024-05-02
442,eur 8Y2Y,8Y2Y,2.7286992847608578,2.721517618665855,-0.007181666095002814,31600000.0,2024-05-02
443,eur 9Y2Y,9Y2Y,2.8104388117115873,2.803474705547683,-0.0069641061639043045,32400000.0,2024-05-02
444,eur 8Y1Y,8Y1Y,2.685414319227429,2.6784700613269496,-0.006944257900479478,62500000.0,2024-05-02
445,eur 8Y3Y,8Y3Y,2.767693066382886,2.760785991479644,-0.006907074903241828,21300000.0,2024-05-02
446,eur 6Y6Y,6Y6Y,2.7191521468630873,2.7123172031344835,-0.006834943728603715,10500000.0,2024-05-02
447,eur 5Y5Y,5Y5Y,2.5999204113585366,2.5931491155653354,-0.006771295793201126,12200000.0,2024-05-02
448,eur 5Y6Y,5Y6Y,2.638617228406552,2.631901892947976,-0.006715335458575833,10300000.0,2024-05-02
449,eur 5Y4Y,5Y4Y,2.559513049379122,2.55289576009337,-0.006617289285752115,15100000.0,2024-05-02
450,eur 5Y3Y,5Y3Y,2.5199973470131134,2.5134074815851455,-0.006589865427967911,19800000.0,2024-05-02
451,eur 10Y1Y,10Y1Y,2.848965959342737,2.842511277891776,-0.006454681450961175,65500000.0,2024-05-02
452,eur 6Y7Y,6Y7Y,2.7457849696414725,2.7394352305669685,-0.0063497390745039795,9100000.0,2024-05-02
453,eur 7Y4Y,7Y4Y,2.725412130898864,2.7191317613950146,-0.006280369503849581,15800000.0,2024-05-02
454,eur 7Y3Y,7Y3Y,2.6865133993553805,2.680282669623226,-0.006230729732154661,20800000.0,2024-05-02
455,eur 5Y7Y,5Y7Y,2.6708735231530016,2.6646578248086428,-0.0062156983443588665,8900000.0,2024-05-02
456,eur 8Y4Y,8Y4Y,2.795836980830063,2.7898358620021804,-0.006001118827882568,16200000.0,2024-05-02
457,eur 5Y8Y,5Y8Y,2.699339368273044,2.693474072686816,-0.005865295586228392,7900000.0,2024-05-02
458,eur 9Y3Y,9Y3Y,2.8343011141031518,2.828637199108672,-0.005663914994479935,21800000.0,2024-05-02
459,eur 7Y5Y,7Y5Y,2.75540523055953,2.7497563343735694,-0.005648896185960428,12800000.0,2024-05-02
460,eur 7Y2Y,7Y2Y,2.6450783274945224,2.6394329711198345,-0.005645356374687882,30800000.0,2024-05-02
461,eur 6Y8Y,6Y8Y,2.7655236073458966,2.7598904068673566,-0.00563320047853999,8100000.0,2024-05-02
462,eur 4Y7Y,4Y7Y,2.5976095517102493,2.5920281330506687,-0.005581418659580617,8700000.0,2024-05-02
463,eur 4Y6Y,4Y6Y,2.5595714028397434,2.554113002240158,-0.005458400599585467,10100000.0,2024-05-02
464,eur 8Y5Y,8Y5Y,2.8194228377442956,2.814008264300365,-0.005414573443930593,13100000.0,2024-05-02
465,eur 5Y9Y,5Y9Y,2.7212195942925796,2.715936078002455,-0.005283516290124801,7100000.0,2024-05-02
466,eur 4Y8Y,4Y8Y,2.630114231719711,2.6248374517291397,-0.005276779990571079,7700000.0,2024-05-02
467,eur 7Y6Y,7Y6Y,2.781269588202586,2.776008537390587,-0.005261050811999013,10800000.0,2024-05-02
468,eur 4Y5Y,4Y5Y,2.520212719922706,2.515115502537294,-0.005097217385411579,11900000.0,2024-05-02
469,eur 6Y9Y,6Y9Y,2.780865149362096,2.775788262862534,-0.005076886499562061,7300000.0,2024-05-02
