name,term,rate,rolled_rate,roll,date
eur 18Y6Y,18Y6Y,1.363162369,1.370844896,-0.007682527,01/12/2022
eur 18Y7Y,18Y7Y,1.337859662,1.344576359,-0.006716697,01/12/2022
eur 18Y8Y,18Y8Y,1.290841313,1.299058523,-0.00821721,01/12/2022
eur 18Y9Y,18Y9Y,1.254321898,1.261676162,-0.007354265,01/12/2022
eur 18Y10Y,18Y10Y,1.224924572,1.23158248,-0.006657908,01/12/2022
eur 18Y11Y,18Y11Y,1.201045915,1.207137186,-0.006091271,01/12/2022
eur 18Y12Y,18Y12Y,1.181069962,1.1866876,-0.005617638,01/12/2022
eur 19Y1Y,19Y1Y,1.715975933,1.717452408,-0.001476474,01/12/2022
eur 19Y2Y,19Y2Y,1.449571526,1.472269281,-0.022697755,01/12/2022
eur 19Y3Y,19Y3Y,1.360623422,1.375845693,-0.015222271,01/12/2022
eur 19Y4Y,19Y4Y,1.316123779,1.327600632,-0.011476853,01/12/2022
eur 19Y5Y,19Y5Y,1.289637239,1.298884114,-0.009246875,01/12/2022
eur 19Y6Y,19Y6Y,1.271953581,1.279711046,-0.007757465,01/12/2022
eur 19Y7Y,19Y7Y,1.22698142,1.236404273,-0.009422853,01/12/2022
eur 19Y8Y,19Y8Y,1.193305569,1.201602604,-0.008297036,01/12/2022
eur 19Y9Y,19Y9Y,1.167084565,1.174503655,-0.007419089,01/12/2022
eur 19Y10Y,19Y10Y,1.145987911,1.152699691,-0.00671178,01/12/2022
eur 19Y11Y,19Y11Y,1.128857315,1.134994302,-0.006136988,01/12/2022
eur 20Y1Y,20Y1Y,1.179979939,1.225516202,-0.045536263,01/12/2022
eur 20Y2Y,20Y2Y,1.179989526,1.202862268,-0.022872742,01/12/2022
eur 20Y3Y,20Y3Y,1.179986371,1.195332642,-0.015346271,01/12/2022
eur 20Y4Y,20Y4Y,1.179994278,1.191559349,-0.01156507,01/12/2022
eur 20Y5Y,20Y5Y,1.179987742,1.189303167,-0.009315425,01/12/2022
eur 20Y6Y,20Y6Y,1.142246372,1.153261316,-0.011014944,01/12/2022
eur 20Y7Y,20Y7Y,1.115246939,1.124743546,-0.009496607,01/12/2022
eur 20Y8Y,20Y8Y,1.094975536,1.103331306,-0.00835577,01/12/2022
eur 20Y9Y,20Y9Y,1.079197315,1.086664606,-0.007467292,01/12/2022
eur 20Y10Y,20Y10Y,1.066507179,1.073259428,-0.00675225,01/12/2022
eur 21Y1Y,21Y1Y,1.179999201,1.179999201,-2.22E-16,01/12/2022
eur 21Y2Y,21Y2Y,1.179989641,1.179989641,0,01/12/2022
eur 21Y3Y,21Y3Y,1.17999916,1.17999916,-6.88E-15,01/12/2022
eur 21Y4Y,21Y4Y,1.179989749,1.179989749,-4.55E-11,01/12/2022
eur 21Y5Y,21Y5Y,1.13443839,1.138309443,-0.003871053,01/12/2022
eur 21Y6Y,21Y6Y,1.104024412,1.107271804,-0.003247392,01/12/2022
eur 21Y7Y,21Y7Y,1.082278219,1.085078711,-0.002800492,01/12/2022
eur 21Y8Y,21Y8Y,1.065957974,1.068422537,-0.002464563,01/12/2022
eur 21Y9Y,21Y9Y,1.053198619,1.055400176,-0.002201557,01/12/2022
eur 22Y1Y,22Y1Y,1.179979939,1.179979939,0,01/12/2022
eur 22Y2Y,22Y2Y,1.179999139,1.179999139,-1.07E-14,01/12/2022
eur 22Y3Y,22Y3Y,1.179986517,1.179986517,-5.43E-11,01/12/2022
eur 22Y4Y,22Y4Y,1.122687749,1.127556648,-0.004868899,01/12/2022
eur 22Y5Y,22Y5Y,1.088266518,1.092186252,-0.003919734,01/12/2022
eur 22Y6Y,22Y6Y,1.065302389,1.068587746,-0.003285357,01/12/2022
eur 22Y7Y,22Y7Y,1.048892663,1.051724148,-0.002831484,01/12/2022
eur 22Y8Y,22Y8Y,1.036525326,1.039014354,-0.002489028,01/12/2022
eur 23Y1Y,23Y1Y,1.180018463,1.180018463,-2.15E-14,01/12/2022
eur 23Y2Y,23Y2Y,1.17998986,1.17998986,-9.25E-11,01/12/2022
eur 23Y3Y,23Y3Y,1.103165401,1.109692173,-0.006526772,01/12/2022
eur 23Y4Y,23Y4Y,1.064706441,1.069630856,-0.004924416,01/12/2022
eur 23Y5Y,23Y5Y,1.041616932,1.045578104,-0.003961172,01/12/2022
eur 23Y6Y,23Y6Y,1.026219295,1.029537594,-0.003318299,01/12/2022
eur 23Y7Y,23Y7Y,1.015170231,1.018026818,-0.002856586,01/12/2022
eur 24Y1Y,24Y1Y,1.179340616,1.179979939,-0.000639323,01/12/2022
eur 24Y2Y,24Y2Y,1.063523723,1.073364261,-0.009840538,01/12/2022
eur 24Y3Y,24Y3Y,1.025056456,1.031653818,-0.006597361,01/12/2022
eur 24Y4Y,24Y4Y,1.005736857,1.010703897,-0.00496704,01/12/2022
eur 24Y5Y,24Y5Y,0.99423499,0.998231729,-0.00399674,01/12/2022
eur 24Y6Y,24Y6Y,0.986537684,0.989887313,-0.003349629,01/12/2022
eur 25Y1Y,25Y1Y,0.946911355,0.966632593,-0.019721238,01/12/2022
eur 25Y2Y,25Y2Y,0.946905186,0.956826402,-0.009921215,01/12/2022
eur 25Y3Y,25Y3Y,0.946903126,0.953551949,-0.006648823,01/12/2022
eur 25Y4Y,25Y4Y,0.946908231,0.951913022,-0.005004791,01/12/2022
eur 25Y5Y,25Y5Y,0.946903989,0.95093063,-0.004026641,01/12/2022
eur 26Y1Y,26Y1Y,0.946898941,0.946898941,2.19E-14,01/12/2022
eur 26Y2Y,26Y2Y,0.946898941,0.946898941,2.22E-16,01/12/2022
eur 26Y3Y,26Y3Y,0.946898941,0.946898941,0,01/12/2022
eur 26Y4Y,26Y4Y,0.946905085,0.946905085,6.67E-13,01/12/2022
eur 27Y1Y,27Y1Y,0.946898941,0.946898941,-2.16E-14,01/12/2022
eur 27Y2Y,27Y2Y,0.946898941,0.946898941,-1.14E-14,01/12/2022
eur 27Y3Y,27Y3Y,0.946907168,0.946907168,7.86E-13,01/12/2022
eur 28Y1Y,28Y1Y,0.946898941,0.946898941,-1.11E-16,01/12/2022
eur 28Y2Y,28Y2Y,0.94691133,0.94691133,8.95E-13,01/12/2022
eur 29Y1Y,29Y1Y,0.946923769,0.946923769,1.11E-16,01/12/2022
eur 1Y1Y,1Y1Y,3.108402741,3.154701977,-0.046299236,02/01/2023
eur 1Y2Y,1Y2Y,2.903442258,2.937212325,-0.033770067,02/01/2023
eur 1Y3Y,1Y3Y,2.810920892,2.835727204,-0.024806312,02/01/2023
eur 1Y4Y,1Y4Y,2.76935877,2.787862149,-0.018503379,02/01/2023
eur 1Y5Y,1Y5Y,2.739190513,2.754628784,-0.015438271,02/01/2023
eur 1Y6Y,1Y6Y,2.724993233,2.737525978,-0.012532746,02/01/2023
eur 1Y7Y,1Y7Y,2.725276598,2.735275366,-0.009998768,02/01/2023
eur 1Y8Y,1Y8Y,2.736507983,2.74443749,-0.007929507,02/01/2023
eur 1Y9Y,1Y9Y,2.759903508,2.76581088,-0.005907372,02/01/2023
eur 1Y10Y,1Y10Y,2.774225177,2.779971349,-0.005746171,02/01/2023
eur 1Y11Y,1Y11Y,2.786684302,2.791918805,-0.005234503,02/01/2023
eur 1Y12Y,1Y12Y,2.78277674,2.788851534,-0.006074794,02/01/2023
eur 1Y13Y,1Y13Y,2.779471905,2.785153067,-0.005681162,02/01/2023
eur 1Y14Y,1Y14Y,2.776641765,2.781985149,-0.005343384,02/01/2023
eur 1Y15Y,1Y15Y,2.738248241,2.746370253,-0.008122012,02/01/2023
eur 1Y16Y,1Y16Y,2.704502886,2.712230101,-0.007727214,02/01/2023
eur 1Y17Y,1Y17Y,2.674468362,2.681842533,-0.007374171,02/01/2023
eur 1Y18Y,1Y18Y,2.647769232,2.65482834,-0.007059108,02/01/2023
eur 1Y19Y,1Y19Y,2.62382642,2.630602986,-0.006776565,02/01/2023
eur 1Y20Y,1Y20Y,2.581083283,2.589390649,-0.008307366,02/01/2023
eur 1Y21Y,1Y21Y,2.542488528,2.550518358,-0.00802983,02/01/2023
eur 1Y22Y,1Y22Y,2.507109406,2.514882624,-0.007773217,02/01/2023
eur 1Y23Y,1Y23Y,2.474647843,2.482183766,-0.007535922,02/01/2023
eur 1Y24Y,1Y24Y,2.444760533,2.452076592,-0.007316059,02/01/2023
eur 1Y25Y,1Y25Y,2.410124649,2.417813516,-0.007688866,02/01/2023
eur 1Y26Y,1Y26Y,2.378327736,2.385818699,-0.007490963,02/01/2023
eur 1Y27Y,1Y27Y,2.348732481,2.356037718,-0.007305237,02/01/2023
eur 1Y28Y,1Y28Y,2.321048091,2.328178257,-0.007130166,02/01/2023
eur 1Y29Y,1Y29Y,2.295097854,2.302062769,-0.006964916,02/01/2023
eur 2Y1Y,2Y1Y,2.692280259,2.713096177,-0.020815918,02/01/2023
eur 2Y2Y,2Y2Y,2.656090219,2.669671571,-0.013581351,02/01/2023
eur 2Y3Y,2Y3Y,2.64996789,2.658652699,-0.008684809,02/01/2023
eur 2Y4Y,2Y4Y,2.64039153,2.647545501,-0.00715397,02/01/2023
eur 2Y5Y,2Y5Y,2.641837974,2.647025439,-0.005187465,02/01/2023
eur 2Y6Y,2Y6Y,2.655120048,2.658453939,-0.003333891,02/01/2023
eur 2Y7Y,2Y7Y,2.677359343,2.679172572,-0.001813228,02/01/2023
eur 2Y8Y,2Y8Y,2.710778525,2.710982206,-0.000203681,02/01/2023
eur 2Y9Y,2Y9Y,2.73176968,2.732355953,-0.000586274,02/01/2023
eur 2Y10Y,2Y10Y,2.74939654,2.749865233,-0.000468693,02/01/2023
eur 2Y11Y,2Y11Y,2.74800377,2.749777144,-0.001773374,02/01/2023
eur 2Y12Y,2Y12Y,2.74684846,2.748495512,-0.001647051,02/01/2023
eur 2Y13Y,2Y13Y,2.745876225,2.747416257,-0.001540033,02/01/2023
eur 2Y14Y,2Y14Y,2.705960923,2.710746159,-0.004785237,02/01/2023
eur 2Y15Y,2Y15Y,2.671208794,2.675748526,-0.004539732,02/01/2023
eur 2Y16Y,2Y16Y,2.640535371,2.64485667,-0.0043213,02/01/2023
eur 2Y17Y,2Y17Y,2.613468852,2.617596105,-0.004127253,02/01/2023
eur 2Y18Y,2Y18Y,2.589355567,2.593309906,-0.003954338,02/01/2023
eur 2Y19Y,2Y19Y,2.54516094,2.550867679,-0.005706739,02/01/2023
eur 2Y20Y,2Y20Y,2.505468523,2.510980738,-0.005512215,02/01/2023
eur 2Y21Y,2Y21Y,2.469259529,2.474591964,-0.005332435,02/01/2023
eur 2Y22Y,2Y22Y,2.436183839,2.441350116,-0.005166277,02/01/2023
eur 2Y23Y,2Y23Y,2.405854958,2.410867427,-0.005012468,02/01/2023
eur 2Y24Y,2Y24Y,2.370530496,2.376010323,-0.005479826,02/01/2023
eur 2Y25Y,2Y25Y,2.338214056,2.343551612,-0.005337556,02/01/2023
eur 2Y26Y,2Y26Y,2.308231712,2.313435694,-0.005203982,02/01/2023
eur 2Y27Y,2Y27Y,2.280269055,2.285347088,-0.005078032,02/01/2023
eur 2Y28Y,2Y28Y,2.254131247,2.259090376,-0.00495913,02/01/2023
eur 3Y1Y,3Y1Y,2.619141655,2.625334366,-0.006192712,02/01/2023
eur 3Y2Y,3Y2Y,2.627995482,2.630379363,-0.002383881,02/01/2023
eur 3Y3Y,3Y3Y,2.62218544,2.624544662,-0.002359222,02/01/2023
eur 3Y4Y,3Y4Y,2.628387686,2.629407043,-0.001019357,02/01/2023
eur 3Y5Y,3Y5Y,2.647087583,2.646642234,0.000445349,02/01/2023
eur 3Y6Y,3Y6Y,2.674635406,2.672979497,0.001655909,02/01/2023
eur 3Y7Y,3Y7Y,2.71371067,2.710647131,0.003063539,02/01/2023
eur 3Y8Y,3Y8Y,2.737324212,2.735064886,0.002259326,02/01/2023
eur 3Y9Y,3Y9Y,2.756636486,2.754525721,0.002110765,02/01/2023
eur 3Y10Y,3Y10Y,2.754447522,2.754018605,0.000428918,02/01/2023
eur 3Y11Y,3Y11Y,2.752661179,2.752266106,0.000395073,02/01/2023
eur 3Y12Y,3Y12Y,2.75117761,2.750810804,0.000366806,02/01/2023
eur 3Y13Y,3Y13Y,2.70722633,2.710528796,-0.003302466,02/01/2023
eur 3Y14Y,3Y14Y,2.669376227,2.672500389,-0.003124162,02/01/2023
eur 3Y15Y,3Y15Y,2.636285244,2.639251507,-0.002966262,02/01/2023
eur 3Y16Y,3Y16Y,2.607328853,2.610155444,-0.002826591,02/01/2023
eur 3Y17Y,3Y17Y,2.581721852,2.584424806,-0.002702955,02/01/2023
eur 3Y18Y,3Y18Y,2.534744371,2.539379845,-0.004635474,02/01/2023
eur 3Y19Y,3Y19Y,2.492802673,2.497275046,-0.004472373,02/01/2023
eur 3Y20Y,3Y20Y,2.454746509,2.459068315,-0.004321806,02/01/2023
eur 3Y21Y,3Y21Y,2.42015287,2.424335687,-0.004182818,02/01/2023
eur 3Y22Y,3Y22Y,2.388573235,2.392627592,-0.004054357,02/01/2023
eur 3Y23Y,3Y23Y,2.351790885,2.356371938,-0.004581052,02/01/2023
eur 3Y24Y,3Y24Y,2.318267602,2.322726698,-0.004459096,02/01/2023
eur 3Y25Y,3Y25Y,2.287273471,2.291618123,-0.004344651,02/01/2023
eur 3Y26Y,3Y26Y,2.258460323,2.262697123,-0.0042368,02/01/2023
eur 3Y27Y,3Y27Y,2.231608433,2.235743484,-0.004135051,02/01/2023
eur 4Y1Y,4Y1Y,2.637181591,2.635701399,0.001480192,02/01/2023
eur 4Y2Y,4Y2Y,2.623939309,2.624188786,-0.000249477,02/01/2023
eur 4Y3Y,4Y3Y,2.631889266,2.630939823,0.000949443,02/01/2023
eur 4Y4Y,4Y4Y,2.655135316,2.652654492,0.002480824,02/01/2023
eur 4Y5Y,4Y5Y,2.687226819,2.683630812,0.003596007,02/01/2023
eur 4Y6Y,4Y6Y,2.731199307,2.726443433,0.004755873,02/01/2023
eur 4Y7Y,4Y7Y,2.756371205,2.752745395,0.003625809,02/01/2023
eur 4Y8Y,4Y8Y,2.776132683,2.772959614,0.003173069,02/01/2023
eur 4Y9Y,4Y9Y,2.771738882,2.770457225,0.001281656,02/01/2023
eur 4Y10Y,4Y10Y,2.768224747,2.767056227,0.00116852,02/01/2023
eur 4Y11Y,4Y11Y,2.765350485,2.764273754,0.001076731,02/01/2023
eur 4Y12Y,4Y12Y,2.715890382,2.718899503,-0.003009121,02/01/2023
eur 4Y13Y,4Y13Y,2.673858085,2.676691531,-0.002833446,02/01/2023
eur 4Y14Y,4Y14Y,2.637620845,2.640300423,-0.002679578,02/01/2023
eur 4Y15Y,4Y15Y,2.60605815,2.608601884,-0.002543734,02/01/2023
eur 4Y16Y,4Y16Y,2.578370946,2.58102167,-0.002650724,02/01/2023
eur 4Y17Y,4Y17Y,2.52846247,2.532982678,-0.004520208,02/01/2023
eur 4Y18Y,4Y18Y,2.48359526,2.487944548,-0.004349288,02/01/2023
eur 4Y19Y,4Y19Y,2.443356231,2.447549346,-0.004193116,02/01/2023
eur 4Y20Y,4Y20Y,2.406978904,2.411028483,-0.004049578,02/01/2023
eur 4Y21Y,4Y21Y,2.373669765,2.377678994,-0.004009229,02/01/2023
eur 4Y22Y,4Y22Y,2.335624681,2.340107307,-0.004482627,02/01/2023
eur 4Y23Y,4Y23Y,2.300613228,2.30496884,-0.004355612,02/01/2023
eur 4Y24Y,4Y24Y,2.268373139,2.272609959,-0.00423682,02/01/2023
eur 4Y25Y,4Y25Y,2.23859045,2.242715973,-0.004125523,02/01/2023
eur 4Y26Y,4Y26Y,2.210769244,2.214802466,-0.004033222,02/01/2023
eur 5Y1Y,5Y1Y,2.610279063,2.612476948,-0.002197886,02/01/2023
eur 5Y2Y,5Y2Y,2.628982592,2.628454351,0.000528241,02/01/2023
eur 5Y3Y,5Y3Y,2.660877011,2.658327535,0.002549476,02/01/2023
eur 5Y4Y,5Y4Y,2.700531749,2.696399772,0.004131977,02/01/2023
eur 5Y5Y,5Y5Y,2.751376423,2.745906787,0.005469636,02/01/2023
eur 5Y6Y,5Y6Y,2.77802675,2.774027574,0.003999176,02/01/2023
eur 5Y7Y,5Y7Y,2.79817339,2.794671814,0.003501576,02/01/2023
eur 5Y8Y,5Y8Y,2.790672353,2.789428701,0.001243652,02/01/2023
eur 5Y9Y,5Y9Y,2.78482614,2.78370666,0.00111948,02/01/2023
eur 5Y10Y,5Y10Y,2.780166864,2.779145616,0.001021248,02/01/2023
eur 5Y11Y,5Y11Y,2.724402437,2.727899261,-0.003496824,02/01/2023
eur 5Y12Y,5Y12Y,2.677593511,2.68086263,-0.003269119,02/01/2023
eur 5Y13Y,5Y13Y,2.637752386,2.640824755,-0.00307237,02/01/2023
eur 5Y14Y,5Y14Y,2.603607573,2.606509208,-0.002901635,02/01/2023
eur 5Y15Y,5Y15Y,2.573557876,2.576553909,-0.002996034,02/01/2023
eur 5Y16Y,5Y16Y,2.520029088,2.525021042,-0.004991953,02/01/2023
eur 5Y17Y,5Y17Y,2.472386662,2.477171707,-0.004785046,02/01/2023
eur 5Y18Y,5Y18Y,2.429823819,2.434420777,-0.004596958,02/01/2023
eur 5Y19Y,5Y19Y,2.391573699,2.395999019,-0.00442532,02/01/2023
eur 5Y20Y,5Y20Y,2.356994016,2.361287366,-0.004293351,02/01/2023
eur 5Y21Y,5Y21Y,2.316907311,2.321759545,-0.004852234,02/01/2023
eur 5Y22Y,5Y22Y,2.280586223,2.28528945,-0.004703228,02/01/2023
eur 5Y23Y,5Y23Y,2.247184347,2.251748573,-0.004564226,02/01/2023
eur 5Y24Y,5Y24Y,2.216445907,2.22088055,-0.004434643,02/01/2023
eur 5Y25Y,5Y25Y,2.187992038,2.192308817,-0.004316779,02/01/2023
eur 6Y1Y,6Y1Y,2.648024287,2.644801206,0.003223081,02/01/2023
eur 6Y2Y,6Y2Y,2.687045871,2.682098269,0.004947602,02/01/2023
eur 6Y3Y,6Y3Y,2.731525677,2.725509636,0.006016041,02/01/2023
eur 6Y4Y,6Y4Y,2.789130121,2.781587894,0.007542227,02/01/2023
eur 6Y5Y,6Y5Y,2.814367838,2.809005949,0.005361889,02/01/2023
eur 6Y6Y,6Y6Y,2.832682859,2.828030762,0.004652097,02/01/2023
eur 6Y7Y,6Y7Y,2.819466939,2.817656781,0.001810158,02/01/2023
eur 6Y8Y,6Y8Y,2.809541827,2.807937221,0.001604606,02/01/2023
eur 6Y9Y,6Y9Y,2.801818266,2.800373835,0.001444431,02/01/2023
eur 6Y10Y,6Y10Y,2.737670615,2.741307806,-0.003637192,02/01/2023
eur 6Y11Y,6Y11Y,2.684928178,2.688303614,-0.003375436,02/01/2023
eur 6Y12Y,6Y12Y,2.64059476,2.643746495,-0.003151735,02/01/2023
eur 6Y13Y,6Y13Y,2.603088532,2.606048448,-0.002959916,02/01/2023
eur 6Y14Y,6Y14Y,2.570875798,2.573670386,-0.002794588,02/01/2023
eur 6Y15Y,6Y15Y,2.512638245,2.517847123,-0.005208878,02/01/2023
eur 6Y16Y,6Y16Y,2.461813063,2.466787358,-0.004974295,02/01/2023
eur 6Y17Y,6Y17Y,2.416620866,2.421382907,-0.004762041,02/01/2023
eur 6Y18Y,6Y18Y,2.376281878,2.380851548,-0.00456967,02/01/2023
eur 6Y19Y,6Y19Y,2.340058108,2.344452898,-0.00439479,02/01/2023
eur 6Y20Y,6Y20Y,2.297972743,2.30298127,-0.005008527,02/01/2023
eur 6Y21Y,6Y21Y,2.260137091,2.264980042,-0.004842951,02/01/2023
eur 6Y22Y,6Y22Y,2.225589336,2.230278985,-0.004689649,02/01/2023
eur 6Y23Y,6Y23Y,2.193839513,2.198386493,-0.00454698,02/01/2023
eur 6Y24Y,6Y24Y,2.164563858,2.168977801,-0.004413943,02/01/2023
eur 7Y1Y,7Y1Y,2.727146516,2.720424144,0.006722371,02/01/2023
eur 7Y2Y,7Y2Y,2.775040107,2.767563904,0.007476203,02/01/2023
eur 7Y3Y,7Y3Y,2.838777617,2.82970792,0.009069697,02/01/2023
eur 7Y4Y,7Y4Y,2.8589456,2.853002712,0.005942889,02/01/2023
eur 7Y5Y,7Y5Y,2.872846855,2.867876453,0.004970402,02/01/2023
eur 7Y6Y,7Y6Y,2.850980094,2.849424268,0.001555826,02/01/2023
eur 7Y7Y,7Y7Y,2.8353333,2.833983071,0.001350229,02/01/2023
eur 7Y8Y,7Y8Y,2.823588017,2.822392185,0.001195832,02/01/2023
eur 7Y9Y,7Y9Y,2.749099543,2.753610342,-0.004510798,02/01/2023
eur 7Y10Y,7Y10Y,2.689215817,2.693357737,-0.004141919,02/01/2023
eur 7Y11Y,7Y11Y,2.63980089,2.643633795,-0.003832905,02/01/2023
eur 7Y12Y,7Y12Y,2.598636235,2.602208599,-0.003572364,02/01/2023
eur 7Y13Y,7Y13Y,2.563740106,2.56709078,-0.003350674,02/01/2023
eur 7Y14Y,7Y14Y,2.50088939,2.506828568,-0.005939179,02/01/2023
eur 7Y15Y,7Y15Y,2.446572787,2.452215436,-0.005642649,02/01/2023
eur 7Y16Y,7Y16Y,2.398688926,2.404066022,-0.005377096,02/01/2023
eur 7Y17Y,7Y17Y,2.356271576,2.361410202,-0.005138626,02/01/2023
eur 7Y18Y,7Y18Y,2.318439299,2.323362886,-0.004923587,02/01/2023
eur 7Y19Y,7Y19Y,2.274490283,2.280043672,-0.005553389,02/01/2023
eur 7Y20Y,7Y20Y,2.235196939,2.240549892,-0.005352953,02/01/2023
eur 7Y21Y,7Y21Y,2.19949691,2.204665494,-0.005168583,02/01/2023
eur 7Y22Y,7Y22Y,2.166837544,2.171835568,-0.004998024,02/01/2023
eur 7Y23Y,7Y23Y,2.136849212,2.141689063,-0.004839851,02/01/2023
eur 8Y1Y,8Y1Y,2.824313357,2.816057212,0.008256145,02/01/2023
eur 8Y2Y,8Y2Y,2.896896174,2.886596152,0.010300022,02/01/2023
eur 8Y3Y,8Y3Y,2.905440096,2.899765154,0.005674942,02/01/2023
eur 8Y4Y,8Y4Y,2.911963643,2.90745752,0.004506123,02/01/2023
eur 8Y5Y,8Y5Y,2.877954423,2.877520503,0.000433919,02/01/2023
eur 8Y6Y,8Y6Y,2.855236621,2.854872509,0.000364113,02/01/2023
eur 8Y7Y,8Y7Y,2.838994184,2.838679737,0.000314446,02/01/2023
eur 8Y8Y,8Y8Y,2.752208723,2.758310382,-0.006101659,02/01/2023
eur 8Y9Y,8Y9Y,2.684380833,2.689907474,-0.00552664,02/01/2023
eur 8Y10Y,8Y10Y,2.629664946,2.634721963,-0.005057017,02/01/2023
eur 8Y11Y,8Y11Y,2.584923797,2.589593085,-0.004669287,02/01/2023
eur 8Y12Y,8Y12Y,2.547578227,2.551922792,-0.004344565,02/01/2023
eur 8Y13Y,8Y13Y,2.480020798,2.487123576,-0.007102777,02/01/2023
eur 8Y14Y,8Y14Y,2.422293797,2.42900033,-0.006706533,02/01/2023
eur 8Y15Y,8Y15Y,2.371900962,2.378256977,-0.006356015,02/01/2023
eur 8Y16Y,8Y16Y,2.327645087,2.333689733,-0.006044646,02/01/2023
eur 8Y17Y,8Y17Y,2.288473699,2.294240212,-0.005766513,02/01/2023
eur 8Y18Y,8Y18Y,2.24287835,2.249276307,-0.006397956,02/01/2023
eur 8Y19Y,8Y19Y,2.202362647,2.208507198,-0.006144552,02/01/2023
eur 8Y20Y,8Y20Y,2.165754643,2.171667842,-0.005913199,02/01/2023
eur 8Y21Y,8Y21Y,2.132432294,2.138132927,-0.005700633,02/01/2023
eur 8Y22Y,8Y22Y,2.101975281,2.107480007,-0.005504726,02/01/2023
eur 9Y1Y,9Y1Y,2.971257831,2.958855925,0.012401907,02/01/2023
eur 9Y2Y,9Y2Y,2.94777334,2.943441344,0.004331995,02/01/2023
eur 9Y3Y,9Y3Y,2.942913055,2.93972832,0.003184736,02/01/2023
eur 9Y4Y,9Y4Y,2.892362292,2.894028688,-0.001666396,02/01/2023
eur 9Y5Y,9Y5Y,2.861970493,2.8633248,-0.001354308,02/01/2023
eur 9Y6Y,9Y6Y,2.841692738,2.842838099,-0.001145361,02/01/2023
eur 9Y7Y,9Y7Y,2.740697967,2.749090911,-0.008392944,02/01/2023
eur 9Y8Y,9Y8Y,2.664591313,2.67206448,-0.007473167,02/01/2023
eur 9Y9Y,9Y9Y,2.604918319,2.611663317,-0.006744998,02/01/2023
eur 9Y10Y,9Y10Y,2.557222366,2.563381087,-0.006158721,02/01/2023
eur 9Y11Y,9Y11Y,2.518144146,2.523821223,-0.005677077,02/01/2023
eur 9Y12Y,9Y12Y,2.446114766,2.454719235,-0.008604469,02/01/2023
eur 9Y13Y,9Y13Y,2.385374462,2.393441364,-0.008066901,02/01/2023
eur 9Y14Y,9Y14Y,2.332948912,2.340546805,-0.007597892,02/01/2023
eur 9Y15Y,9Y15Y,2.287360095,2.294546367,-0.007186273,02/01/2023
eur 9Y16Y,9Y16Y,2.247356838,2.254179259,-0.00682242,02/01/2023
eur 9Y17Y,9Y17Y,2.200535647,2.207978437,-0.00744279,02/01/2023
eur 9Y18Y,9Y18Y,2.159214785,2.166334107,-0.007119322,02/01/2023
eur 9Y19Y,9Y19Y,2.122107128,2.128933502,-0.006826373,02/01/2023
eur 9Y20Y,9Y20Y,2.088516443,2.095075615,-0.006559172,02/01/2023
eur 9Y21Y,9Y21Y,2.057968398,2.064282936,-0.006314538,02/01/2023
eur 10Y1Y,10Y1Y,2.923538224,2.927546505,-0.004008281,02/01/2023
eur 10Y2Y,10Y2Y,2.927800595,2.929732036,-0.001931442,02/01/2023
eur 10Y3Y,10Y3Y,2.864249054,2.870911076,-0.006662022,02/01/2023
eur 10Y4Y,10Y4Y,2.832351267,2.837409272,-0.005058005,02/01/2023
eur 10Y5Y,10Y5Y,2.81336509,2.817471718,-0.004106628,02/01/2023
eur 10Y6Y,10Y6Y,2.69814447,2.710368771,-0.012224301,02/01/2023
eur 10Y7Y,10Y7Y,2.615300208,2.625940439,-0.01064023,02/01/2023
eur 10Y8Y,10Y8Y,2.55288201,2.562320908,-0.009438897,02/01/2023
eur 10Y9Y,10Y9Y,2.504403053,2.512904453,-0.0085014,02/01/2023
eur 10Y10Y,10Y10Y,2.464999089,2.473137132,-0.008138043,02/01/2023
eur 10Y11Y,10Y11Y,2.390275102,2.401095314,-0.010820211,02/01/2023
eur 10Y12Y,10Y12Y,2.327539651,2.337597248,-0.010057597,02/01/2023
eur 10Y13Y,10Y13Y,2.274260531,2.283665243,-0.009404712,02/01/2023
eur 10Y14Y,10Y14Y,2.228454661,2.23729423,-0.008839569,02/01/2023
eur 10Y15Y,10Y15Y,2.18862468,2.197006136,-0.008381456,02/01/2023
eur 10Y16Y,10Y16Y,2.141568642,2.150496439,-0.008927797,02/01/2023
eur 10Y17Y,10Y17Y,2.100242549,2.108743742,-0.008501193,02/01/2023
eur 10Y18Y,10Y18Y,2.063289797,2.071407074,-0.008117277,02/01/2023
eur 10Y19Y,10Y19Y,2.030138857,2.037909751,-0.007770894,02/01/2023
eur 10Y20Y,10Y20Y,2.000155398,2.007616075,-0.007460677,02/01/2023
eur 11Y1Y,11Y1Y,2.932741043,2.931957254,0.000783789,02/01/2023
eur 11Y2Y,11Y2Y,2.833585834,2.841609814,-0.008023979,02/01/2023
eur 11Y3Y,11Y3Y,2.800519577,2.805939196,-0.005419619,02/01/2023
eur 11Y4Y,11Y4Y,2.784003049,2.788119372,-0.004116322,02/01/2023
eur 11Y5Y,11Y5Y,2.649423606,2.663403649,-0.013980043,02/01/2023
eur 11Y6Y,11Y6Y,2.559310729,2.571139565,-0.011828836,02/01/2023
eur 11Y7Y,11Y7Y,2.494477584,2.504749755,-0.010272171,02/01/2023
eur 11Y8Y,11Y8Y,2.445935842,2.455037986,-0.009102144,02/01/2023
