date,term,rate,direction,pnl,close_date
2020-02-03,6Y1Y,0.5350756300892544,-1,55547.63156210277,2020-03-02
2020-02-03,6Y3Y,0.5735182710568536,-1,61575.27638267241,2020-03-02
2020-02-03,1Y1Y,0.41857684530486317,1,-69871.28399090764,2020-03-02
2020-02-03,1Y2Y,0.4191336548909676,1,-68523.48217390414,2020-03-02
2020-02-03,2Y1Y,0.41969280136682224,1,-67172.20844748575,2020-03-02
2020-03-02,8Y1Y,0.4963346805687329,-1,69708.135502422,2020-04-01
2020-03-02,3Y1Y,0.34194840181238595,-1,26904.48020217756,2020-04-01
2020-03-02,8Y2Y,0.5062398164352877,-1,78151.20927345609,2020-04-01
2020-03-02,2Y1Y,0.28591494812719714,1,-25356.75369508772,2020-04-01
2020-03-02,1Y2Y,0.28189894932847526,1,-37033.41029722694,2020-04-01
2020-03-02,1Y1Y,0.27789440013450406,1,-48758.312687713355,2020-04-01
2020-04-01,1Y1Y,0.18809216516297858,-1,47995.21303142652,2020-05-01
2020-04-01,6Y1Y,0.34605115258337094,-1,44319.848064386155,2020-05-01
2020-04-01,1Y2Y,0.21301394689073067,-1,47278.594581239995,2020-05-01
2020-04-01,9Y1Y,0.3419076326068193,1,-18487.621074791903,2020-05-01
2020-04-01,7Y1Y,0.3293136455045172,1,-17006.175533654106,2020-05-01
2020-04-01,5Y1Y,0.27840301108388316,1,-28564.28323188001,2020-05-01
2020-05-01,4Y1Y,0.2525677724506403,-1,41774.02038981759,2020-06-01
2020-05-01,3Y2Y,0.22438514177029828,-1,42788.74075575918,2020-06-01
2020-05-01,3Y1Y,0.196443509338254,-1,43727.92333481361,2020-06-01
2020-05-01,8Y2Y,0.3033729451031731,1,11467.36138183904,2020-06-01
2020-05-01,8Y1Y,0.3014825370277086,1,8909.483511687577,2020-06-01
2020-05-01,5Y1Y,0.21837046950103914,1,-8457.308246068176,2020-06-01
2020-06-01,3Y1Y,0.11546788140901988,-1,37009.39127303387,2020-07-01
2020-06-01,3Y2Y,0.14445748198391614,-1,35834.95788052556,2020-07-01
2020-06-01,2Y2Y,0.07587661723540104,-1,33688.979697481474,2020-07-01
2020-06-01,8Y2Y,0.3285397046447032,1,-6110.798433775655,2020-07-01
2020-06-01,1Y1Y,-0.018996390685088738,1,-13109.54994965252,2020-07-01
2020-06-01,9Y1Y,0.33423011220908855,1,284.471868666758,2020-07-01
2020-07-01,3Y1Y,0.04756612357397901,-1,58960.84261443507,2020-08-03
2020-07-01,3Y2Y,0.07846138819332125,-1,58246.07292743375,2020-08-03
2020-07-01,3Y3Y,0.10744091122400096,-1,58779.58594836639,2020-08-03
2020-07-01,1Y3Y,-0.00799022714717779,1,-48104.046795090835,2020-08-03
2020-07-01,1Y2Y,-0.03543828188927212,1,-42921.79335195928,2020-08-03
2020-07-01,1Y1Y,-0.04998250612133769,1,-32023.801321540148,2020-08-03
2020-08-03,4Y1Y,0.00035334445165347006,-1,-66990.61498016688,2020-09-01
2020-08-03,6Y1Y,0.1161497461222183,-1,-106843.70583660119,2020-09-01
2020-08-03,6Y2Y,0.14708758550821596,-1,-111978.79077056234,2020-09-01
2020-08-03,1Y3Y,-0.10421162164836584,1,31120.361193699882,2020-09-01
2020-08-03,1Y2Y,-0.1239281014549425,1,24935.503165140075,2020-09-01
2020-08-03,1Y1Y,-0.12093106928937612,1,20966.490402357642,2020-09-01
2020-09-01,4Y1Y,0.14401475820231546,-1,19797.31813285257,2020-10-01
2020-09-01,4Y2Y,0.1989594348035621,-1,29438.6214652147,2020-10-01
2020-09-01,5Y1Y,0.25381685434899826,-1,39004.94806947652,2020-10-01
2020-09-01,1Y3Y,-0.039960988027233586,1,-14123.178803733153,2020-10-01
2020-09-01,1Y2Y,-0.07496608968659466,1,-9253.038505996556,2020-10-01
2020-09-01,1Y1Y,-0.08395969933798764,1,-6078.855863449959,2020-10-01
2020-10-01,7Y1Y,0.37767538423971375,-1,21174.268805036783,2020-11-02
2020-10-01,4Y1Y,0.11513996208456499,-1,9869.714462185097,2020-11-02
2020-10-01,3Y2Y,0.05220815747267027,-1,3140.9635231593597,2020-11-02
2020-10-01,9Y1Y,0.44006973941419497,1,12111.40289601742,2020-11-02
2020-10-01,1Y2Y,-0.0939131836298264,1,3935.1439585307153,2020-11-02
2020-10-01,1Y1Y,-0.09868461456131264,1,2390.969261098899,2020-11-02
2020-11-02,4Y1Y,0.10384518110047036,-1,-64446.88945240751,2020-12-01
2020-11-02,4Y2Y,0.1431225433145698,-1,-66907.46381438519,2020-12-01
2020-11-02,4Y3Y,0.18513647842797018,-1,-64935.24126185226,2020-12-01
2020-11-02,2Y1Y,-0.07598518820736144,1,49332.00520675362,2020-12-01
2020-11-02,1Y2Y,-0.08547141879596203,1,43993.84100656832,2020-12-01
2020-11-02,1Y1Y,-0.09496486299600536,1,38661.5694091652,2020-12-01
2020-12-01,4Y1Y,0.24245665716950968,-1,91802.20818492123,2021-01-04
2020-12-01,3Y2Y,0.18613249575833024,-1,86074.90084099387,2021-01-04
2020-12-01,3Y1Y,0.1306375684973534,-1,80494.93768390504,2021-01-04
2020-12-01,1Y2Y,0.004000384925103814,1,-61896.61676389953,2021-01-04
2020-12-01,9Y1Y,0.5684472144568353,1,-75243.17654653692,2021-01-04
2020-12-01,1Y1Y,-0.018995820912981465,1,-57068.5040178487,2021-01-04
2021-01-04,4Y1Y,0.06671769095187852,-1,-81034.47421862198,2021-02-01
2021-01-04,4Y2Y,0.10694479094748574,-1,-85909.05025921931,2021-02-01
2021-01-04,3Y2Y,0.02124557711712543,-1,-75659.156192567,2021-02-01
2021-01-04,1Y1Y,-0.1299402274926642,1,38195.11371233042,2021-02-01
2021-01-04,1Y2Y,-0.1174516672660954,1,48574.37170198361,2021-02-01
2021-01-04,2Y1Y,-0.10497621705761738,1,58962.33719241971,2021-02-01
2021-02-01,4Y1Y,0.23766300322867193,-1,-250636.76362780953,2021-03-01
2021-02-01,3Y2Y,0.18095765527977292,-1,-236190.10622618464,2021-03-01
2021-02-01,4Y2Y,0.2871044441382838,-1,-255604.91436968715,2021-03-01
2021-02-01,1Y3Y,0.029642926252756954,1,159600.66409545377,2021-03-01
2021-02-01,1Y2Y,-0.01849793028242084,1,128792.25733267532,2021-03-01
2021-02-01,1Y1Y,-0.054986253430144856,1,88579.87893207133,2021-03-01
2021-03-01,3Y1Y,0.5872816349260779,-1,-47056.26865943785,2021-04-01
2021-03-01,2Y2Y,0.479625115385605,-1,-37478.04624589837,2021-04-01
2021-03-01,2Y1Y,0.3723081585675564,-1,-27984.452778539835,2021-04-01
2021-03-01,9Y1Y,1.1988533649691555,1,15790.85922876422,2021-04-01
2021-03-01,8Y2Y,1.1607774134894557,1,27340.929837997963,2021-04-01
2021-03-01,8Y1Y,1.1229488209959724,1,38789.750681478385,2021-04-01
2021-04-01,3Y1Y,0.7028105960088292,-1,3220.644209411816,2021-05-04
2021-04-01,2Y2Y,0.5747246645169487,-1,-5444.793754336263,2021-05-04
2021-04-01,2Y1Y,0.4475028404157733,-1,-14833.58569867779,2021-05-04
2021-04-01,7Y3Y,1.1883325901160116,1,-18506.89740958489,2021-05-04
2021-04-01,8Y2Y,1.2199019557666835,1,-21645.56185370514,2021-05-04
2021-04-01,9Y1Y,1.2325182575010805,1,-4662.548896339103,2021-05-04
2021-05-04,3Y1Y,0.7154370883027283,-1,12259.436654049605,2021-06-01
2021-05-04,2Y1Y,0.49584388563218057,-1,9177.4474194794,2021-06-01
2021-05-04,2Y2Y,0.6042829992599441,-1,10528.037128276213,2021-06-01
2021-05-04,6Y3Y,1.0946284065260583,1,26304.86979404534,2021-06-01
2021-05-04,7Y2Y,1.1200402270830672,1,32782.83663814574,2021-06-01
2021-05-04,8Y1Y,1.133370852030127,1,43017.1647919263,2021-06-01
2021-06-01,3Y1Y,0.7089856216968116,-1,17726.23082907371,2021-07-01
2021-06-01,2Y2Y,0.6005574558726984,-1,-866.6704804726199,2021-07-01
2021-06-01,2Y1Y,0.4945186646496723,-1,-18218.415727798863,2021-07-01
2021-06-01,7Y3Y,1.2124366646482452,1,-94184.63332330539,2021-07-01
2021-06-01,8Y2Y,1.239851386202443,1,-95264.74910788407,2021-07-01
2021-06-01,9Y1Y,1.2552146661658936,1,-91437.59745872115,2021-07-01
2021-07-01,1Y1Y,0.30673080199843933,-1,4915.148953635317,2021-08-02
2021-07-01,1Y2Y,0.4250055249219681,-1,28115.18273751221,2021-08-02
2021-07-01,2Y1Y,0.5456788085673692,-1,52454.28525745469,2021-08-02
2021-07-01,8Y1Y,1.0309025118080186,1,-169404.4049997846,2021-08-02
2021-07-01,8Y2Y,1.0534380316000131,1,-171352.57237232217,2021-08-02
2021-07-01,9Y1Y,1.0761978305653173,1,-173395.68959256102,2021-08-02
2021-08-02,1Y1Y,0.31133624314891856,-1,-35368.36375355184,2021-09-01
2021-08-02,1Y2Y,0.3803797086024375,-1,-35099.516257218296,2021-09-01
2021-08-02,1Y3Y,0.42341730745684103,-1,-35845.15988119983,2021-09-01
2021-08-02,8Y2Y,0.7135268333603447,1,52527.0015775619,2021-09-01
2021-08-02,7Y2Y,0.6804863132458013,1,51706.053103041326,2021-09-01
2021-08-02,8Y1Y,0.694459312254403,1,55450.17382969642,2021-09-01
2021-09-01,1Y1Y,0.3935036847229955,-1,-143754.17937959597,2021-10-01
2021-09-01,1Y2Y,0.4599129520914263,-1,-147777.08359014583,2021-10-01
2021-09-01,1Y3Y,0.5031106890858058,-1,-150892.91419534318,2021-10-01
2021-09-01,7Y1Y,0.7656227394466157,1,166497.34468074306,2021-10-01
2021-09-01,7Y3Y,0.8025194794620863,1,161603.7840784305,2021-10-01
2021-09-01,9Y1Y,0.8339975045184025,1,151764.1037891091,2021-10-01
2021-10-01,1Y1Y,0.6973663472358947,-1,-296470.4002898723,2021-11-01
2021-10-01,1Y2Y,0.7676766486360799,-1,-247642.23777450706,2021-11-01
2021-10-01,1Y3Y,0.8150678663936994,-1,-195230.45991439148,2021-11-01
2021-10-01,7Y3Y,1.1281465013784966,1,-94407.95783000732,2021-11-01
2021-10-01,8Y2Y,1.140928933901387,1,-97345.07720046137,2021-11-01
2021-10-01,9Y1Y,1.1368340831478196,1,-97615.45745086532,2021-11-01
2021-11-01,1Y1Y,1.298414831010897,-1,84709.13153740834,2021-12-01
2021-11-01,7Y1Y,0.9288795407764949,-1,132965.66169895898,2021-12-01
2021-11-01,7Y2Y,0.940795181790798,-1,142142.6544660444,2021-12-01
2021-11-01,4Y1Y,0.9585234607793148,1,-65841.7305602455,2021-12-01
2021-11-01,3Y2Y,1.0182012984239133,1,-64144.788252606224,2021-12-01
2021-11-01,3Y1Y,1.0767164930182052,1,-61960.29074748205,2021-12-01
2021-12-01,1Y1Y,1.143166571407872,-1,-70279.42238311269,2022-01-04
2021-12-01,1Y2Y,1.1285741298663172,-1,-77470.37835017878,2022-01-04
2021-12-01,9Y1Y,0.6594077585107884,-1,-180562.01613728667,2022-01-04
2021-12-01,3Y3Y,0.8320821798315896,1,108836.89392577967,2022-01-04
2021-12-01,3Y2Y,0.8771773005492177,1,110332.20377121583,2022-01-04
2021-12-01,3Y1Y,0.9375268463861718,1,110123.6672695905,2022-01-04
2022-01-04,1Y1Y,1.298323708699822,-1,-151910.2558165455,2022-02-01
2022-01-04,1Y2Y,1.2880661967047913,-1,-138053.21556361052,2022-02-01
2022-01-04,9Y1Y,1.0228771396369127,-1,-52230.10358563773,2022-02-01
2022-01-04,4Y1Y,1.0272752949728403,1,84272.65939865414,2022-02-01
2022-01-04,3Y2Y,1.0869924003000229,1,82764.46751065493,2022-02-01
2022-01-04,3Y1Y,1.1463244277057694,1,81254.31690318996,2022-02-01
2022-02-01,1Y1Y,1.6177075289138145,-1,9764.601339531942,2022-03-01
2022-02-01,1Y2Y,1.567001175747055,-1,38671.38103332268,2022-03-01
2022-02-01,8Y1Y,1.1164895561527997,-1,59591.25306411916,2022-03-01
2022-02-01,3Y2Y,1.2397480643049863,1,-52157.21319651879,2022-03-01
2022-02-01,2Y2Y,1.405115015542016,1,-61752.65162123688,2022-03-01
2022-02-01,3Y1Y,1.2913677157143866,1,-55042.47769212444,2022-03-01
2022-03-01,1Y1Y,1.605785052513516,-1,-409280.9600892057,2022-04-01
2022-03-01,9Y1Y,1.065808011835979,-1,-160429.1776984581,2022-04-01
2022-03-01,8Y2Y,1.0324766921103525,-1,-181005.8780989909,2022-04-01
2022-03-01,3Y1Y,1.1647138153668026,1,297423.6326344192,2022-04-01
2022-03-01,2Y2Y,1.2622010302405073,1,325306.8019573367,2022-04-01
2022-03-01,2Y1Y,1.3575770355432757,1,353317.52233668946,2022-04-01
2022-04-01,1Y1Y,2.437962650169444,-1,-97183.26171322512,2022-05-03
2022-04-01,8Y1Y,1.407413951374559,-1,-188073.94809348378,2022-05-03
2022-04-01,7Y2Y,1.3757451602039596,-1,-197654.78894673282,2022-05-03
2022-04-01,3Y1Y,1.735365804475064,1,160401.27628053082,2022-05-03
2022-04-01,2Y2Y,1.8834097109961092,1,142565.42459900278,2022-05-03
2022-04-01,2Y1Y,2.0293241228787062,1,124071.32760503358,2022-05-03
2022-05-03,1Y1Y,2.6393761796842052,-1,-83462.35759225597,2022-06-01
2022-05-03,9Y1Y,1.8288637294231664,-1,-137159.5594758417,2022-06-01
2022-05-03,8Y2Y,1.8071292799618388,-1,-117011.36621711751,2022-06-01
2022-05-03,2Y3Y,2.0707283792067117,1,125144.85998524293,2022-06-01
2022-05-03,2Y2Y,2.144068375512668,1,125595.75831356116,2022-06-01
2022-05-03,2Y1Y,2.246417524000666,1,129483.19607418135,2022-06-01
2022-06-01,9Y1Y,2.11393855689751,-1,-57714.51665202254,2022-07-01
2022-06-01,8Y2Y,2.0472529480457875,-1,-29780.07385344461,2022-07-01
2022-06-01,7Y3Y,2.017948293162472,-1,-24729.062686762005,2022-07-01
2022-06-01,3Y1Y,2.265304613790398,1,-17472.133543827927,2022-07-01
2022-06-01,2Y2Y,2.3734648270033407,1,-50431.27401982095,2022-07-01
2022-06-01,2Y1Y,2.4795139842999303,1,-82795.68277450577,2022-07-01
2022-07-01,9Y1Y,2.251901384351605,-1,158671.48055088054,2022-08-01
2022-07-01,8Y2Y,2.1177093170912524,-1,126521.97967016743,2022-08-01
2022-07-01,7Y3Y,2.0751255144989846,-1,127342.75777484693,2022-08-01
2022-07-01,1Y3Y,2.3812593700890097,1,-84398.3150840848,2022-08-01
2022-07-01,1Y2Y,2.4573761954670883,1,-59406.60827169708,2022-08-01
2022-07-01,1Y1Y,2.6146139199824527,1,-19738.276527965892,2022-08-01
2022-08-01,9Y1Y,1.9468698668507316,-1,-399228.0055821509,2022-09-01
2022-08-01,8Y2Y,1.873490573997359,-1,-414320.6623853627,2022-09-01
2022-08-01,7Y3Y,1.827447394343202,-1,-420406.6865514533,2022-09-01
2022-08-01,2Y1Y,2.0666876412253954,1,701776.2998330567,2022-09-01
2022-08-01,1Y2Y,2.307375057747289,1,769954.606809411,2022-09-01
2022-08-01,1Y1Y,2.54254463773159,1,833113.1195389541,2022-09-01
2022-09-01,9Y1Y,2.752521184588884,-1,-407363.71207156073,2022-10-03
2022-09-01,8Y2Y,2.7082273225928755,-1,-416962.3413807868,2022-10-03
2022-09-01,8Y1Y,2.6649168206407388,-1,-426437.4110077187,2022-10-03
2022-09-01,1Y2Y,3.804976528999246,1,730634.9084218789,2022-10-03
2022-09-01,2Y2Y,3.1807511209260473,1,823603.7032025048,2022-10-03
2022-09-01,2Y1Y,3.4222470472824886,1,812802.5234393381,2022-10-03
2022-10-03,9Y1Y,3.5715932579186647,-1,152220.42632448062,2022-11-01
2022-10-03,8Y2Y,3.5453280458119307,-1,160305.9932939046,2022-11-01
2022-10-03,8Y1Y,3.5198344321181856,-1,167781.73230769933,2022-11-01
2022-10-03,3Y3Y,4.167837721831835,1,-245691.7665262195,2022-11-01
2022-10-03,3Y1Y,4.560475883534774,1,-300496.57278016675,2022-11-01
2022-10-03,5Y1Y,3.711406183984284,1,-152068.21480259337,2022-11-01
2022-11-01,9Y1Y,3.2743438905543507,-1,222042.07454843016,2022-12-01
2022-11-01,8Y2Y,3.2289530812455234,-1,219260.3535468749,2022-12-01
2022-11-01,7Y3Y,3.20865086235961,-1,223820.26272458554,2022-12-01
2022-11-01,3Y1Y,3.93369292802881,1,-264395.10090598994,2022-12-01
2022-11-01,3Y2Y,3.779215679427644,1,-243080.2266841825,2022-12-01
2022-11-01,4Y1Y,3.619784910794443,1,-221065.65550387124,2022-12-01
2022-12-01,9Y1Y,2.837095502148297,-1,-275336.13730246655,2023-01-03
2022-12-01,8Y2Y,2.7963599338151495,-1,-278810.3729996216,2023-01-03
2022-12-01,8Y1Y,2.7565362799057307,-1,-282553.3045540962,2023-01-03
2022-12-01,2Y1Y,3.596675652816495,1,173624.60778463684,2023-01-03
2022-12-01,1Y2Y,3.930024517846174,1,123388.26347068089,2023-01-03
2022-12-01,1Y1Y,4.248814766269775,1,76295.95632912345,2023-01-03
2023-01-03,8Y1Y,3.3280832628987054,-1,83908.17219224811,2023-02-01
2023-01-03,8Y2Y,3.3599852683918954,-1,77750.42306612145,2023-02-01
2023-01-03,9Y1Y,3.393333224853854,-1,71777.67677122392,2023-02-01
2023-01-03,1Y3Y,4.007211526555959,1,-268646.2902502129,2023-02-01
2023-01-03,1Y2Y,4.144757180536078,1,-293875.8157658203,2023-02-01
2023-01-03,1Y1Y,4.360937194591011,1,-299438.950334229,2023-02-01
2023-02-01,8Y1Y,3.1686869252276484,-1,-167979.23483340463,2023-03-01
2023-02-01,8Y2Y,3.21202664951593,-1,-174336.91020068064,2023-03-01
2023-02-01,9Y1Y,3.2565831974519828,-1,-180857.64564296583,2023-03-01
2023-02-01,1Y3Y,3.4453323971356595,1,298080.58349943,2023-03-01
2023-02-01,1Y2Y,3.5224838772477707,1,344934.68973101035,2023-03-01
2023-02-01,1Y1Y,3.707612055500271,1,376860.314668281,2023-03-01
2023-03-01,9Y1Y,3.6282931990972984,-1,269187.52398507006,2023-04-03
2023-03-01,8Y2Y,3.5688823969071346,-1,260653.87592113498,2023-04-03
2023-03-01,8Y1Y,3.5114839877764443,-1,252199.162194362,2023-04-03
2023-03-01,1Y3Y,4.0102506166052,1,-202720.07894316313,2023-04-03
2023-03-01,1Y2Y,4.177182586924271,1,-225480.79536807977,2023-04-03
2023-03-01,1Y1Y,4.419090804762655,1,-255420.10877731335,2023-04-03
2023-04-03,9Y1Y,3.096927580754194,-1,-158574.53100985853,2023-05-02
2023-04-03,8Y2Y,3.0543451452695116,-1,-150818.06630822126,2023-05-02
2023-04-03,8Y1Y,3.0137592356644465,-1,-143413.69493484547,2023-05-02
2023-04-03,1Y3Y,3.577058945999826,1,132454.56744627893,2023-05-02
2023-04-03,1Y2Y,3.6930101149796104,1,132921.47656227282,2023-05-02
2023-04-03,1Y1Y,3.8556685411603064,1,152846.78152205356,2023-05-02
2023-05-02,9Y1Y,3.424262374494136,-1,-121852.9880347099,2023-06-01
2023-05-02,8Y2Y,3.364120163454575,-1,-143710.0132307676,2023-06-01
2023-05-02,8Y1Y,3.306933672062869,-1,-164364.81927865287,2023-06-01
2023-05-02,1Y3Y,3.8106034021520516,1,302105.51201530005,2023-06-01
2023-05-02,1Y2Y,3.9188746842719206,1,344361.3391443314,2023-06-01
2023-05-02,1Y1Y,4.098315221122429,1,390259.5833945028,2023-06-01
2023-06-01,8Y1Y,3.6427055810783058,-1,82256.85060399733,2023-07-03
2023-06-01,8Y2Y,3.656395732318006,-1,90916.45406142955,2023-07-03
2023-06-01,7Y2Y,3.5995532289485954,-1,60396.39554734921,2023-07-03
2023-06-01,1Y3Y,4.376737693590791,1,424208.8371078418,2023-07-03
2023-06-01,1Y2Y,4.563838548446026,1,501230.6122829284,2023-07-03
2023-06-01,1Y1Y,4.819248222370254,1,583571.9511053994,2023-07-03
2023-07-03,8Y1Y,3.4782443178565767,-1,-106558.88107175926,2023-08-01
2023-07-03,8Y2Y,3.474279217843158,-1,-121204.3035902639,2023-08-01
2023-07-03,9Y1Y,3.4706056864122647,-1,-136385.69285601142,2023-08-01
2023-07-03,1Y1Y,5.931209493096002,1,-194886.5764695884,2023-08-01
2023-07-03,2Y1Y,5.069307210799722,1,-133959.70047403872,2023-08-01
2023-07-03,1Y2Y,5.510911451414761,1,-165894.2847173117,2023-08-01
2023-08-01,8Y1Y,3.6967205842477147,-1,-69929.65171424914,2023-09-01
2023-08-01,8Y2Y,3.721566219634839,-1,-74856.99453775973,2023-09-01
2023-08-01,9Y1Y,3.747863311442079,-1,-79785.9475050513,2023-09-01
2023-08-01,1Y3Y,4.852611658602671,1,-54507.32352234322,2023-09-01
2023-08-01,1Y2Y,5.1297782906659,1,-83678.1863682452,2023-09-01
2023-08-01,1Y1Y,5.485183886533163,1,-108466.2917331003,2023-09-01
2023-09-01,9Y1Y,3.9133482601413134,-1,-201223.19353611505,2023-10-02
2023-09-01,8Y2Y,3.8767511846685774,-1,-186030.20640263535,2023-10-02
2023-09-01,8Y1Y,3.8416285713813227,-1,-171965.47979663947,2023-10-02
2023-09-01,1Y3Y,4.704199976307583,1,-59885.1853449478,2023-10-02
2023-09-01,1Y2Y,4.918486779421009,1,-97079.34864787137,2023-10-02
2023-09-01,1Y1Y,5.212604898473617,1,-121560.397811316,2023-10-02
2023-10-02,9Y1Y,4.327746725859472,-1,-20644.212893538683,2023-11-01
2023-10-02,8Y2Y,4.256823133800896,-1,-27465.887966559687,2023-11-01
2023-10-02,7Y3Y,4.215128624891395,-1,-20744.721499029507,2023-11-01
2023-10-02,1Y3Y,4.554306444586533,1,-103778.23484195625,2023-11-01
2023-10-02,1Y2Y,4.686801983093071,1,-116157.51455626411,2023-11-01
2023-10-02,1Y1Y,4.920459426872825,1,-136807.4923949849,2023-11-01
2023-11-01,9Y1Y,4.378381076130845,-1,197139.17054612364,2023-12-01
2023-11-01,8Y2Y,4.320953663649548,-1,199778.30819823052,2023-12-01
2023-11-01,8Y1Y,4.265595630989567,-1,202168.48471834493,2023-12-01
2023-11-01,1Y3Y,4.320324074746938,1,-200224.84802999042,2023-12-01
2023-11-01,1Y2Y,4.420735897869254,1,-187924.442167831,2023-12-01
2023-11-01,1Y1Y,4.5961266993246115,1,-165093.86855694387,2023-12-01
2023-12-01,9Y1Y,3.9945880673541554,-1,197107.9192986671,2024-01-02
2023-12-01,8Y2Y,3.9317044334238993,-1,198494.18603862755,2024-01-02
2023-12-01,8Y1Y,3.8714014677713204,-1,199590.70512881284,2024-01-02
2023-12-01,1Y3Y,3.889569434972927,1,-365875.21621042956,2024-01-02
2023-12-01,1Y2Y,4.006285658831125,1,-379253.09999803704,2024-01-02
2023-12-01,1Y1Y,4.208753307741664,1,-386507.98752198904,2024-01-02
2024-01-02,8Y1Y,3.4853470499998425,-1,-64766.52467821475,2024-02-01
2024-01-02,7Y2Y,3.4062320807248296,-1,-73896.29151040844,2024-02-01
2024-01-02,7Y1Y,3.329174644898058,-1,-82826.6851278574,2024-02-01
2024-01-02,1Y3Y,3.130559219657241,1,115348.72531769569,2024-02-01
2024-01-02,1Y2Y,3.2106384977340356,1,120642.9503679165,2024-02-01
2024-01-02,1Y1Y,3.3774005909595224,1,137159.48803230128,2024-02-01
2024-02-01,7Y1Y,3.507401329107141,-1,-24667.319975297585,2024-03-01
2024-02-01,6Y2Y,3.428456758803684,-1,-50418.074292013946,2024-03-01
2024-02-01,7Y2Y,3.5651532505162917,-1,-26552.20732557173,2024-03-01
2024-02-01,1Y3Y,3.335410895181015,1,249865.53256499345,2024-03-01
2024-02-01,1Y2Y,3.416110996116659,1,273663.0176829655,2024-03-01
2024-02-01,1Y1Y,3.5947850535742236,1,286780.5640544112,2024-03-01
2024-03-01,8Y1Y,3.692694019393294,-1,-31148.79486956457,2024-04-02
2024-03-01,8Y2Y,3.746913966744225,-1,-30221.257437947013,2024-04-02
2024-03-01,9Y1Y,3.803196004966702,-1,-29607.937731612965,2024-04-02
2024-03-01,1Y3Y,3.807532216307406,1,-38294.492483898604,2024-04-02
2024-03-01,1Y2Y,3.9297511990829297,1,-41136.66804540705,2024-04-02
2024-03-01,1Y1Y,4.122974290970038,1,-39259.00750280098,2024-04-02
2024-04-02,8Y1Y,3.766635689134011,-1,-109108.31994023852,2024-05-01
2024-04-02,8Y2Y,3.81753015344126,-1,-110247.04073335801,2024-05-01
2024-04-02,7Y2Y,3.694141691853232,-1,-116768.66274867725,2024-05-01
2024-04-02,1Y3Y,3.705707906003634,1,230327.17436112862,2024-05-01
2024-04-02,1Y2Y,3.8161055251834246,1,247633.02406860198,2024-05-01
2024-04-02,1Y1Y,4.000716902974744,1,263820.1554928554,2024-05-01
