name,term,rate,rolled_rate,roll,date
eur 4Y10Y,4Y10Y,1.7714858774951419,1.764017513005192,0.007468364489949808,2022-08-01
eur 4Y11Y,4Y11Y,1.7902212850994874,1.7833683427085172,0.006852942390970229,2022-08-01
eur 4Y12Y,4Y12Y,1.770585885870109,1.7672455421376534,0.0033403437324555085,2022-08-01
eur 4Y13Y,4Y13Y,1.7539269146264564,1.7508192191166696,0.0031076955097868453,2022-08-01
eur 4Y14Y,4Y14Y,1.7395838832480428,1.7366761424162973,0.002907740831745498,2022-08-01
eur 4Y15Y,4Y15Y,1.7271051505433797,1.7243711153627925,0.0027340351805871244,2022-08-01
eur 4Y16Y,4Y16Y,1.716114695838174,1.7136724511193466,0.00244224471882748,2022-08-01
eur 4Y17Y,4Y17Y,1.6905273572826445,1.6894470152746854,0.0010803420079590342,2022-08-01
eur 4Y18Y,4Y18Y,1.6675782791333285,1.6665589227091115,0.0010193564242169106,2022-08-01
eur 4Y19Y,4Y19Y,1.6470383687553518,1.6460728352678904,0.000965533487461423,2022-08-01
eur 4Y20Y,4Y20Y,1.6285026112836425,1.6275850341032458,0.0009175771803966448,2022-08-01
eur 4Y21Y,4Y21Y,1.6115459018100748,1.6107304149587705,0.0008154868513043922,2022-08-01
eur 4Y22Y,4Y22Y,1.5911927216288828,1.5907928482419664,0.00039987338691638286,2022-08-01
eur 4Y23Y,4Y23Y,1.5725000362825212,1.5721226539529485,0.00037738232957273965,2022-08-01
eur 4Y24Y,4Y24Y,1.5553181902906048,1.5549609579426096,0.00035723234799522885,2022-08-01
eur 4Y25Y,4Y25Y,1.539472037543967,1.5391329444583652,0.00033909308560176044,2022-08-01
eur 4Y26Y,4Y26Y,1.524662576339355,1.5243762165015144,0.000286359837840644,2022-08-01
eur 5Y1Y,5Y1Y,1.4579493960233656,1.4465812029363871,0.011368193086978451,2022-08-01
eur 5Y2Y,5Y2Y,1.4925264321165925,1.4837344070414624,0.008792025075130105,2022-08-01
eur 5Y3Y,5Y3Y,1.5581483051061773,1.5477177465132548,0.010430558592922523,2022-08-01
eur 5Y4Y,5Y4Y,1.610390974219977,1.6007132524289054,0.009677721791071514,2022-08-01
eur 5Y5Y,5Y5Y,1.6645255852293674,1.654923266930124,0.009602318299243517,2022-08-01
eur 5Y6Y,5Y6Y,1.7254720010522895,1.7152717925464827,0.01020020850580683,2022-08-01
eur 5Y7Y,5Y7Y,1.779361172223269,1.7697293778886243,0.009631794334644672,2022-08-01
eur 5Y8Y,5Y8Y,1.8050715847846106,1.797775284774895,0.007296300009715706,2022-08-01
eur 5Y9Y,5Y9Y,1.825215000861335,1.818674853537444,0.006540147323891077,2022-08-01
eur 5Y10Y,5Y10Y,1.84111547573721,1.835172275980866,0.005943199756343942,2022-08-01
eur 5Y11Y,5Y11Y,1.8153719446115197,1.813220726620956,0.0021512179905638362,2022-08-01
eur 5Y12Y,5Y12Y,1.7937960732630438,1.7918112591017066,0.0019848141613372228,2022-08-01
eur 5Y13Y,5Y13Y,1.7754542765732344,1.7736103196565696,0.001843956916664835,2022-08-01
eur 5Y14Y,5Y14Y,1.759748885705429,1.7580250711423875,0.0017238145630416035,2022-08-01
eur 5Y15Y,5Y15Y,1.7458987156623698,1.7444312751566822,0.0014674405056875894,2022-08-01
eur 5Y16Y,5Y16Y,1.716834612665246,1.7167751581175736,5.9454547672421754e-05,2022-08-01
eur 5Y17Y,5Y17Y,1.6910236655769555,1.6909776763697624,4.598920719312005e-05,2022-08-01
eur 5Y18Y,5Y18Y,1.6680089415232535,1.6679740070178268,3.493450542668697e-05,2022-08-01
eur 5Y19Y,5Y19Y,1.647360865512076,1.647335085198046,2.5780314029999474e-05,2022-08-01
eur 5Y20Y,5Y20Y,1.6287189846574244,1.6287166209234352,2.3637339892079723e-06,2022-08-01
eur 5Y21Y,5Y21Y,1.6063241656691871,1.6067727325848502,-0.0004485669156630845,2022-08-01
eur 5Y22Y,5Y22Y,1.5860713288764183,1.586511128965808,-0.00043980008938970805,2022-08-01
eur 5Y23Y,5Y23Y,1.5674779873995732,1.567909126256951,-0.00043113885737766644,2022-08-01
eur 5Y24Y,5Y24Y,1.5503935168606247,1.5508161806632443,-0.0004226638026196827,2022-08-01
eur 5Y25Y,5Y25Y,1.5345929244163,1.5350169314998752,-0.00042400708357526184,2022-08-01
eur 6Y1Y,6Y1Y,1.5272826816648826,1.5213735941457287,0.005909087519153866,2022-08-01
eur 6Y2Y,6Y2Y,1.6092697614556395,1.599326947780497,0.009942813675142492,2022-08-01
eur 6Y3Y,6Y3Y,1.6621671495739576,1.6533116991218255,0.008855450452132096,2022-08-01
eur 6Y4Y,6Y4Y,1.7183474995030534,1.7091581166611696,0.009189382841883864,2022-08-01
eur 6Y5Y,6Y5Y,1.7815747844942968,1.7716126745034766,0.009962109990820256,2022-08-01
eur 6Y6Y,6Y6Y,1.8361979528572503,1.8267737172505574,0.009424235606692921,2022-08-01
eur 6Y7Y,6Y7Y,1.8582202483152535,1.8515067017403377,0.006713546574915741,2022-08-01
eur 6Y8Y,6Y8Y,1.8747730523326798,1.8688445214086116,0.005928530924068198,2022-08-01
eur 6Y9Y,6Y9Y,1.8876709627078447,1.882353361464948,0.005317601242896819,2022-08-01
eur 6Y10Y,6Y10Y,1.854835798090224,1.8536735416534051,0.001162256436818776,2022-08-01
eur 6Y11Y,6Y11Y,1.8278762977375265,1.826816753489039,0.0010595442484875317,2022-08-01
eur 6Y12Y,6Y12Y,1.8052394855391554,1.8042652526770784,0.0009742328620769847,2022-08-01
eur 6Y13Y,6Y13Y,1.78610412053619,1.785201319489735,0.0009028010464551262,2022-08-01
eur 6Y14Y,6Y14Y,1.7696791069512947,1.7688375201189068,0.0008415868323878861,2022-08-01
eur 6Y15Y,6Y15Y,1.7367159886423786,1.7375070977763236,-0.0007911091339449783,2022-08-01
eur 6Y16Y,6Y16Y,1.7080085019543132,1.7087680430282375,-0.0007595410739242858,2022-08-01
eur 6Y17Y,6Y17Y,1.682528560789713,1.6832589120472818,-0.0007303512575689286,2022-08-01
eur 6Y18Y,6Y18Y,1.659820309467196,1.6605237193570415,-0.0007034098898455188,2022-08-01
eur 6Y19Y,6Y19Y,1.6394562015593102,1.6401347784287603,-0.0006785768694501648,2022-08-01
eur 6Y20Y,6Y20Y,1.6151912822103103,1.6163339804159478,-0.0011426982056375046,2022-08-01
eur 6Y21Y,6Y21Y,1.5934153439651342,1.5945206200465167,-0.0011052760813825557,2022-08-01
eur 6Y22Y,6Y22Y,1.5735632610129706,1.5746337200756866,-0.0010704590627159671,2022-08-01
eur 6Y23Y,6Y23Y,1.5553449670245592,1.5563828847059336,-0.0010379176813744007,2022-08-01
eur 6Y24Y,6Y24Y,1.5385679136993247,1.5395754104002375,-0.0010074967009128244,2022-08-01
eur 7Y1Y,7Y1Y,1.6926640594778315,1.678607364546393,0.014056694931438463,2022-08-01
eur 7Y2Y,7Y2Y,1.7313809786884555,1.7210018449476059,0.010379133740849644,2022-08-01
eur 7Y3Y,7Y3Y,1.7841978356332482,1.7738637665710737,0.010334069062174489,2022-08-01
eur 7Y4Y,7Y4Y,1.8480175704942068,1.836978711523517,0.011038858970689791,2022-08-01
eur 7Y5Y,7Y5Y,1.901426051249656,1.8912392670262346,0.010186784223421341,2022-08-01
eur 7Y6Y,7Y6Y,1.9170373654099677,1.9101616109608721,0.006875754449095606,2022-08-01
eur 7Y7Y,7Y7Y,1.9282189145669864,1.9222693893505374,0.005949525216448981,2022-08-01
eur 7Y8Y,7Y8Y,1.936624382784521,1.9313703464922956,0.005254036292225539,2022-08-01
eur 7Y9Y,7Y9Y,1.8947716329935416,1.8941756896283628,0.0005959433651787638,2022-08-01
eur 7Y10Y,7Y10Y,1.8611671110258035,1.8606352399999018,0.0005318710259016868,2022-08-01
eur 7Y11Y,7Y11Y,1.8334627845417137,1.8329823086697092,0.00048047587200450437,2022-08-01
eur 7Y12Y,7Y12Y,1.8103998801358838,1.809961195068698,0.0004386850671858067,2022-08-01
eur 7Y13Y,7Y13Y,1.7908581879239083,1.7904546758421624,0.0004035120817458271,2022-08-01
eur 7Y14Y,7Y14Y,1.753837921153854,1.7551735142548346,-0.0013355931009806365,2022-08-01
eur 7Y15Y,7Y15Y,1.7219075420478913,1.7231776582443765,-0.0012701161964852048,2022-08-01
eur 7Y16Y,7Y16Y,1.693805762992885,1.6950168217926551,-0.001211058799770015,2022-08-01
eur 7Y17Y,7Y17Y,1.668947840163583,1.6701055437561463,-0.0011577035925631751,2022-08-01
eur 7Y18Y,7Y18Y,1.646804246726995,1.6479136157701761,-0.001109369043181152,2022-08-01
eur 7Y19Y,7Y19Y,1.6206825585557896,1.6222653188856895,-0.0015827603298999016,2022-08-01
eur 7Y20Y,7Y20Y,1.5973669266639012,1.5988910947553288,-0.0015241680914275246,2022-08-01
eur 7Y21Y,7Y21Y,1.5762147098993706,1.5776849244938123,-0.0014702145944416323,2022-08-01
eur 7Y22Y,7Y22Y,1.5568895624419494,1.5583098183563038,-0.0014202559143543514,2022-08-01
eur 7Y23Y,7Y23Y,1.5391657930865643,1.540539719175071,-0.0013739260885066162,2022-08-01
eur 8Y1Y,8Y1Y,1.7707972525976599,1.7641589188027573,0.006638333794902529,2022-08-01
eur 8Y2Y,8Y2Y,1.8311069102790207,1.8226746489522099,0.008432261326810853,2022-08-01
eur 8Y3Y,8Y3Y,1.9017187688783022,1.8917132301629713,0.01000553871533083,2022-08-01
eur 8Y4Y,8Y4Y,1.956115727555687,1.9469302814382885,0.009185446117398577,2022-08-01
eur 8Y5Y,8Y5Y,1.9645426249385567,1.9591759579649226,0.005366666973634082,2022-08-01
eur 8Y6Y,8Y6Y,1.9701824581907874,1.9656670203879691,0.004515437802818267,2022-08-01
eur 8Y7Y,8Y7Y,1.9742248873244128,1.9703183704241227,0.003906516900290091,2022-08-01
eur 8Y8Y,8Y8Y,1.922296363574133,1.923527980735442,-0.0012316171613089288,2022-08-01
eur 8Y9Y,8Y9Y,1.8817556712174666,1.8828728226924787,-0.0011171514750121236,2022-08-01
eur 8Y10Y,8Y10Y,1.8490766821246458,1.8500995155674023,-0.0010228334427564434,2022-08-01
eur 8Y11Y,8Y11Y,1.8223700201330175,1.8233144351041795,-0.0009444149711619332,2022-08-01
eur 8Y12Y,8Y12Y,1.8000856330337567,1.8009642189288095,-0.0008785858950528525,2022-08-01
eur 8Y13Y,8Y13Y,1.7591844361727196,1.76186494581012,-0.002680509637400519,2022-08-01
eur 8Y14Y,8Y14Y,1.7242994643057494,1.7268231288139486,-0.002523664508199186,2022-08-01
eur 8Y15Y,8Y15Y,1.69389356856786,1.6962788360262042,-0.00238526745834422,2022-08-01
eur 8Y16Y,8Y16Y,1.6672255138026504,1.6694881062574152,-0.002262592454764789,2022-08-01
eur 8Y17Y,8Y17Y,1.6436475495997431,1.6458007574956244,-0.0021532078958812484,2022-08-01
eur 8Y18Y,8Y18Y,1.6159728205597272,1.6185786136043108,-0.0026057930445835265,2022-08-01
eur 8Y19Y,8Y19Y,1.5914194020973964,1.5939155302987538,-0.0024961282013573616,2022-08-01
eur 8Y20Y,8Y20Y,1.5692643436087081,1.5716606398561033,-0.0023962962473951244,2022-08-01
eur 8Y21Y,8Y21Y,1.5491220910260066,1.5514268980075558,-0.0023048069815492234,2022-08-01
eur 8Y22Y,8Y22Y,1.5307315483437236,1.5329522671151943,-0.0022207187714706755,2022-08-01
eur 9Y1Y,9Y1Y,1.8922388518816298,1.8819824564777894,0.01025639540384038,2022-08-01
eur 9Y2Y,9Y2Y,1.9690243671283048,1.9572772375056082,0.011747129622696528,2022-08-01
eur 9Y3Y,9Y3Y,2.020325048425658,2.010244293208987,0.010080755216670845,2022-08-01
eur 9Y4Y,9Y4Y,2.0154152487410433,2.0103723770345785,0.00504287170646478,2022-08-01
eur 9Y5Y,9Y5Y,2.0124724265278093,2.008398931235897,0.004073495291912366,2022-08-01
eur 9Y6Y,9Y6Y,2.0105161391650768,2.0070899491514544,0.003426190013622321,2022-08-01
eur 9Y7Y,9Y7Y,1.9456924736735532,1.9481360949042992,-0.0024436212307459293,2022-08-01
eur 9Y8Y,9Y8Y,1.896888826834863,1.8990621733090003,-0.002173346474137361,2022-08-01
eur 9Y9Y,9Y9Y,1.8586458125962946,1.8606045090659373,-0.001958696469642751,2022-08-01
eur 9Y10Y,9Y10Y,1.8280917705400541,1.8298772098977645,-0.001785439357710361,2022-08-01
eur 9Y11Y,9Y11Y,1.8030639860873217,1.804706919255466,-0.0016429331681442338,2022-08-01
eur 9Y12Y,9Y12Y,1.7580938769357433,1.7616495137546937,-0.003555636818950436,2022-08-01
eur 9Y13Y,9Y13Y,1.7202373776357953,1.7235612606110036,-0.0033238829752082477,2022-08-01
eur 9Y14Y,9Y14Y,1.687609305061323,1.6907314841071999,-0.0031221790458768606,2022-08-01
eur 9Y15Y,9Y15Y,1.6592698424700973,1.6622153647501323,-0.0029455222800349734,2022-08-01
eur 9Y16Y,9Y16Y,1.6344272573172811,1.6372168860086334,-0.0027896286913522417,2022-08-01
eur 9Y17Y,9Y17Y,1.6053389952720076,1.608578176691427,-0.003239181419419479,2022-08-01
eur 9Y18Y,9Y18Y,1.579704868160839,1.582795597170679,-0.0030907290098400875,2022-08-01
eur 9Y19Y,9Y19Y,1.556713296110413,1.5596699270608765,-0.0029566309504633903,2022-08-01
eur 9Y20Y,9Y20Y,1.5359237060568074,1.538758304656001,-0.0028345985991935496,2022-08-01
eur 9Y21Y,9Y21Y,1.5170355388692753,1.5197586766433366,-0.0027231377740613016,2022-08-01
eur 10Y1Y,10Y1Y,2.0483182917767304,2.0348482913671213,0.013470000409609106,2022-08-01
eur 10Y2Y,10Y2Y,2.086758221425968,2.07694051572414,0.00981770570182805,2022-08-01
eur 10Y3Y,10Y3Y,2.0584459578558794,2.055223290643338,0.0032226672125412748,2022-08-01
eur 10Y4Y,10Y4Y,2.0442424932818017,2.041806393917224,0.0024360993645777818,2022-08-01
eur 10Y5Y,10Y5Y,2.035779826180802,2.0338099740367355,0.0019698521440667527,2022-08-01
eur 10Y6Y,10Y6Y,1.9553020810833874,1.9600281175611043,-0.004726036477716855,2022-08-01
eur 10Y7Y,10Y7Y,1.897483813234552,1.9015884246273924,-0.004104611392840463,2022-08-01
eur 10Y8Y,10Y8Y,1.8539423134032378,1.8575751559537508,-0.0036328425505129935,2022-08-01
eur 10Y9Y,10Y9Y,1.8201350044701,1.823399364408395,-0.0032643599382951027,2022-08-01
eur 10Y10Y,10Y10Y,1.7926948162441811,1.7959006272679106,-0.00320581102372941,2022-08-01
eur 10Y11Y,10Y11Y,1.7444006063819677,1.7493682655080773,-0.004967659126109636,2022-08-01
eur 10Y12Y,10Y12Y,1.7039193803430315,1.7085237493798535,-0.0046043690368220425,2022-08-01
eur 10Y13Y,10Y13Y,1.6695850576696818,1.6738791242194344,-0.004294066549752618,2022-08-01
eur 10Y14Y,10Y14Y,1.6400984180146956,1.644124399243381,-0.00402598122868536,2022-08-01
eur 10Y15Y,10Y15Y,1.6144818564139165,1.6182959837442825,-0.003814127330366013,2022-08-01
eur 10Y16Y,10Y16Y,1.584490847642476,1.5887084068605595,-0.004217559218083533,2022-08-01
eur 10Y17Y,10Y17Y,1.5581870268519007,1.5621935397226994,-0.004006512870798673,2022-08-01
eur 10Y18Y,10Y18Y,1.5346939181365813,1.5385109376257982,-0.0038170194892168663,2022-08-01
eur 10Y19Y,10Y19Y,1.5136390172419147,1.517285414543044,-0.003646397301129367,2022-08-01
eur 10Y20Y,10Y20Y,1.4946026641711974,1.4981068035290883,-0.0035041393578909563,2022-08-01
eur 11Y1Y,11Y1Y,2.1263729148528268,2.119723049002263,0.006649865850563597,2022-08-01
eur 11Y2Y,11Y2Y,2.0638457403426975,2.0657977215330012,-0.0019519811903037088,2022-08-01
eur 11Y3Y,11Y3Y,2.042988115480797,2.044302102748324,-0.0013139872675269615,2022-08-01
eur 11Y4Y,11Y4Y,2.032566338649484,2.0335609627452205,-0.0009946240957363628,2022-08-01
eur 11Y5Y,11Y5Y,1.9356742483691758,1.944210943738463,-0.00853669536928714,2022-08-01
eur 11Y6Y,11Y6Y,1.8708413671151538,1.878039393321683,-0.007198026206529207,2022-08-01
eur 11Y7Y,11Y7Y,1.8242114587911167,1.8304420422710808,-0.00623058347996408,2022-08-01
eur 11Y8Y,11Y8Y,1.789307326785325,1.7948113913498063,-0.00550406456448127,2022-08-01
eur 11Y9Y,11Y9Y,1.7621411270767446,1.76707893211325,-0.004937805036505427,2022-08-01
eur 11Y10Y,11Y10Y,1.7109511801748767,1.717917093347447,-0.006965913172570337,2022-08-01
eur 11Y11Y,11Y11Y,1.6693053413893548,1.6757021074495992,-0.006396766060244419,2022-08-01
eur 11Y12Y,11Y12Y,1.6344237323077393,1.6403415002322412,-0.005917767924501938,2022-08-01
eur 11Y13Y,11Y13Y,1.604857734128922,1.610367876981712,-0.005510142852789945,2022-08-01
eur 11Y14Y,11Y14Y,1.5794799874606418,1.584639148570265,-0.005159161109623334,2022-08-01
eur 11Y15Y,11Y15Y,1.5492577333565307,1.5547883856875233,-0.0055306523309925915,2022-08-01
eur 11Y16Y,11Y16Y,1.5230516883696712,1.528280676621122,-0.005228988251450906,2022-08-01
eur 11Y17Y,11Y17Y,1.4998803723777911,1.5048416555450945,-0.004961283167303376,2022-08-01
eur 11Y18Y,11Y18Y,1.4791941819902932,1.483915689035863,-0.004721507045569728,2022-08-01
eur 11Y19Y,11Y19Y,1.460614988609877,1.4651205616577403,-0.004505573047863365,2022-08-01
eur 12Y1Y,12Y1Y,2.0000506215909137,2.010773207204713,-0.01072258561379913,2022-08-01
eur 12Y2Y,12Y2Y,2.000077973890167,2.005486188734804,-0.005408214844637271,2022-08-01
eur 12Y3Y,12Y3Y,2.00010516898552,2.0037419199281787,-0.0036367509426589173,2022-08-01
eur 12Y4Y,12Y4Y,1.885679234244476,1.898188008807216,-0.012508774562740133,2022-08-01
eur 12Y5Y,12Y5Y,1.816758688810021,1.8268742505589617,-0.010115561748940793,2022-08-01
eur 12Y6Y,12Y6Y,1.7705063473993448,1.7790108567901695,-0.0085045093908247,2022-08-01
eur 12Y7Y,12Y7Y,1.7375434934698921,1.7448977393515772,-0.007354245881685095,2022-08-01
